epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,150.528,3.30374,29.357,1.57123,0.61379,0.31092,0.42101,0.15512,2.42503,3.31883,1.15651,0.0703529,0.00329412,0.00329412
2,285.648,2.48931,3.03815,1.10079,0.68529,0.54135,0.56439,0.20092,2.36105,3.24671,1.14437,0.0403092,0.00658371,0.00658371
3,421.574,2.62225,2.90162,1.13614,0.48492,0.50937,0.43395,0.14553,2.41671,3.06818,1.13677,0.0102215,0.0098293,0.0098293
4,556.446,2.45905,2.58182,1.10288,0.65073,0.50827,0.54285,0.17421,2.32684,2.43895,1.12233,0.009802,0.009802,0.009802
5,691.526,2.33608,2.36158,1.06964,0.48427,0.45535,0.40147,0.11421,2.48836,2.32365,1.10968,0.009736,0.009736,0.009736
6,826.619,2.27075,2.25584,1.06431,0.65835,0.57222,0.61024,0.21545,2.25884,2.08879,1.08805,0.00967,0.00967,0.00967
7,961.004,2.20939,2.1143,1.04967,0.68552,0.59978,0.60281,0.24036,2.081,1.92845,1.0702,0.009604,0.009604,0.009604
8,1095.61,2.17049,2.12394,1.04993,0.65011,0.53262,0.60233,0.20512,2.27169,2.06348,1.09024,0.009538,0.009538,0.009538
9,1229.23,2.1128,2.01765,1.0343,0.78126,0.68798,0.73181,0.29312,2.04272,1.95322,1.0517,0.009472,0.009472,0.009472
10,1362.66,2.07046,1.99377,1.03035,0.78771,0.64057,0.75159,0.32623,1.92737,1.6609,1.05137,0.009406,0.009406,0.009406
11,1495.37,2.06332,1.94246,1.02053,0.73676,0.68812,0.74168,0.31099,1.96746,1.6829,1.04118,0.00934,0.00934,0.00934
12,1630.21,2.05478,1.93755,1.02292,0.82423,0.66703,0.74425,0.3044,2.00426,1.72734,1.04692,0.009274,0.009274,0.009274
13,1763.67,2.0414,1.87761,1.01542,0.79176,0.70847,0.76046,0.32087,1.95048,1.63124,1.04219,0.009208,0.009208,0.009208
14,1897.58,2.02452,1.87749,1.0093,0.84191,0.71996,0.79997,0.33885,1.91363,1.56324,1.03303,0.009142,0.009142,0.009142
15,2035.79,2.00325,1.82659,1.00575,0.84924,0.70783,0.78972,0.3331,1.94297,1.56292,1.03832,0.009076,0.009076,0.009076
16,2169.81,1.9891,1.80778,1.00894,0.78248,0.70673,0.77207,0.31711,2.0242,1.65654,1.04567,0.00901,0.00901,0.00901
17,2304.41,1.97577,1.79258,1.00572,0.7964,0.72106,0.78521,0.32615,1.93284,1.63315,1.03041,0.008944,0.008944,0.008944
18,2440.79,1.98673,1.78151,0.99757,0.79612,0.71775,0.78152,0.33031,1.95829,1.60022,1.02788,0.008878,0.008878,0.008878
19,2574.53,1.93102,1.74277,0.9914,0.73951,0.71224,0.74108,0.30225,2.01875,1.60251,1.0457,0.008812,0.008812,0.008812
20,2707.97,1.92895,1.72495,0.99597,0.8167,0.75161,0.80151,0.33978,1.92952,1.5827,1.03454,0.008746,0.008746,0.008746
21,2843.43,1.95978,1.73439,0.99645,0.81254,0.75985,0.822,0.36055,1.87323,1.47674,1.02007,0.00868,0.00868,0.00868
22,2979.06,1.89157,1.67733,0.98647,0.80549,0.76406,0.81664,0.37073,1.87971,1.53607,1.02933,0.008614,0.008614,0.008614
23,3113.47,1.91716,1.712,0.98389,0.82332,0.75744,0.8234,0.36025,1.90498,1.50299,1.04,0.008548,0.008548,0.008548
24,3247.43,1.90245,1.66647,0.98343,0.89365,0.72437,0.82386,0.37123,1.88503,1.45499,1.01722,0.008482,0.008482,0.008482
25,3381.72,1.88708,1.64363,0.98218,0.85712,0.74079,0.79446,0.33732,1.92744,1.53844,1.02195,0.008416,0.008416,0.008416
26,3515.82,1.87659,1.63931,0.98279,0.83025,0.75744,0.82693,0.35846,1.91175,1.54872,1.02143,0.00835,0.00835,0.00835
27,3650.41,1.90351,1.68077,0.97848,0.85488,0.72767,0.82516,0.37124,1.88821,1.48704,1.02812,0.008284,0.008284,0.008284
28,3784.09,1.87414,1.62864,0.97603,0.87031,0.7376,0.80967,0.36042,1.84957,1.48583,1.01154,0.008218,0.008218,0.008218
29,3922.06,1.86993,1.60595,0.97304,0.85925,0.7376,0.83365,0.37806,1.89073,1.44746,1.01889,0.008152,0.008152,0.008152
30,4061.16,1.84694,1.56682,0.96903,0.83183,0.77508,0.83288,0.37213,1.89968,1.40336,1.0333,0.008086,0.008086,0.008086
31,4197.28,1.85664,1.59585,0.9705,0.85141,0.76957,0.84241,0.39375,1.86833,1.42961,1.01949,0.00802,0.00802,0.00802
32,4331.8,1.82623,1.56884,0.96703,0.86427,0.76075,0.8431,0.38534,1.89447,1.44152,1.02043,0.007954,0.007954,0.007954
33,4467.27,1.85779,1.59725,0.97116,0.87043,0.73323,0.82495,0.37471,1.88348,1.48103,1.02452,0.007888,0.007888,0.007888
34,4603.19,1.82143,1.56532,0.96242,0.85383,0.7806,0.84336,0.37952,1.87183,1.44757,1.02046,0.007822,0.007822,0.007822
35,4737.55,1.83755,1.53911,0.95754,0.87826,0.71996,0.83561,0.38318,1.8858,1.44314,1.01937,0.007756,0.007756,0.007756
36,4873.27,1.78839,1.53216,0.95684,0.84665,0.77915,0.83059,0.37574,1.88885,1.42762,1.02621,0.00769,0.00769,0.00769
37,5007.06,1.80539,1.52675,0.95905,0.84829,0.77061,0.83137,0.38517,1.83524,1.35307,1.01418,0.007624,0.007624,0.007624
38,5141.09,1.8008,1.52872,0.96056,0.89629,0.76224,0.86114,0.38926,1.85167,1.39121,1.01001,0.007558,0.007558,0.007558
39,5276.48,1.77522,1.51161,0.95089,0.878,0.78553,0.85378,0.38684,1.81308,1.35731,1.00975,0.007492,0.007492,0.007492
40,5411.29,1.80049,1.51097,0.95993,0.876,0.76626,0.84408,0.37255,1.83976,1.39088,1.01411,0.007426,0.007426,0.007426
41,5544.96,1.7891,1.49602,0.95958,0.86961,0.76736,0.84922,0.40296,1.79469,1.40045,0.99919,0.00736,0.00736,0.00736
42,5679.83,1.78352,1.48941,0.94828,0.86216,0.77398,0.85274,0.38548,1.86245,1.39002,1.00936,0.007294,0.007294,0.007294
43,5813.5,1.78507,1.49498,0.94807,0.89226,0.74531,0.84787,0.38544,1.83679,1.38218,1.00946,0.007228,0.007228,0.007228
44,5948.67,1.77341,1.50202,0.95667,0.88712,0.78501,0.85753,0.39144,1.85874,1.39405,1.01877,0.007162,0.007162,0.007162
45,6082.36,1.76669,1.46331,0.94877,0.88221,0.78447,0.86673,0.40077,1.8127,1.34858,0.99924,0.007096,0.007096,0.007096
46,6216.32,1.75281,1.46596,0.94515,0.85422,0.78611,0.85496,0.39496,1.88372,1.42927,1.02179,0.00703,0.00703,0.00703
47,6351.97,1.74374,1.44929,0.94467,0.86319,0.78611,0.85524,0.39861,1.84977,1.36577,1.01561,0.006964,0.006964,0.006964
48,6487.09,1.73769,1.43665,0.94406,0.86983,0.78096,0.84832,0.39392,1.87055,1.37976,1.01557,0.006898,0.006898,0.006898
49,6621.59,1.74009,1.43184,0.94454,0.90009,0.75965,0.85489,0.39651,1.83788,1.36045,1.01909,0.006832,0.006832,0.006832
50,6755.78,1.70711,1.41038,0.93621,0.86528,0.80021,0.85464,0.39261,1.80162,1.3441,1.01285,0.006766,0.006766,0.006766
51,6890.01,1.69599,1.39716,0.9391,0.86209,0.79259,0.86464,0.39814,1.87784,1.37688,1.02348,0.0067,0.0067,0.0067
52,7026.2,1.76254,1.44348,0.94722,0.88598,0.79162,0.85623,0.38934,1.81897,1.33941,1.01195,0.006634,0.006634,0.006634
53,7162.2,1.7047,1.39735,0.93893,0.86474,0.81477,0.86907,0.39961,1.83956,1.29191,1.00918,0.006568,0.006568,0.006568
54,7298.2,1.69661,1.388,0.93829,0.86468,0.79824,0.85878,0.39648,1.81778,1.3576,1.00881,0.006502,0.006502,0.006502
55,7431.92,1.69988,1.39417,0.93633,0.87928,0.79499,0.86567,0.40467,1.81298,1.3125,1.00708,0.006436,0.006436,0.006436
56,7568.01,1.69035,1.37971,0.93193,0.88569,0.7817,0.858,0.39022,1.79213,1.27558,1.00353,0.00637,0.00637,0.00637
57,7700.77,1.66669,1.37019,0.93502,0.87924,0.80273,0.87834,0.41568,1.79811,1.3072,0.99868,0.006304,0.006304,0.006304
58,7841.53,1.68156,1.37309,0.9279,0.8504,0.80375,0.87021,0.40526,1.80007,1.31363,1.00201,0.006238,0.006238,0.006238
59,7981.07,1.67286,1.35793,0.92863,0.8622,0.78641,0.85358,0.39362,1.82576,1.29753,1.00882,0.006172,0.006172,0.006172
60,8116.59,1.67785,1.3542,0.93481,0.87299,0.81842,0.87809,0.41044,1.7739,1.24113,0.99788,0.006106,0.006106,0.006106
61,8250,1.66766,1.35436,0.92625,0.86664,0.80375,0.87607,0.41444,1.80786,1.30796,1.01296,0.00604,0.00604,0.00604
62,8384.9,1.64532,1.32537,0.92761,0.8902,0.78661,0.86957,0.40123,1.83594,1.30305,1.01908,0.005974,0.005974,0.005974
63,8519.38,1.65284,1.34575,0.92542,0.86007,0.8064,0.86957,0.40478,1.86517,1.28537,1.01563,0.005908,0.005908,0.005908
64,8655.08,1.63766,1.32553,0.92132,0.88119,0.80954,0.86817,0.39493,1.8235,1.30479,1.01385,0.005842,0.005842,0.005842
65,8791.4,1.62648,1.32028,0.91944,0.89257,0.81529,0.88251,0.42241,1.82011,1.25201,1.00261,0.005776,0.005776,0.005776
66,8925.5,1.63388,1.32544,0.92501,0.87059,0.82139,0.8859,0.40876,1.84609,1.28043,1.01626,0.00571,0.00571,0.00571
67,9060.31,1.61894,1.29021,0.91335,0.90332,0.80375,0.88417,0.41544,1.8095,1.29478,1.01039,0.005644,0.005644,0.005644
68,9195.21,1.60487,1.28717,0.91394,0.87419,0.8044,0.88059,0.40744,1.85223,1.31751,1.01792,0.005578,0.005578,0.005578
