epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.4564,3.5539,100.016,1.26216,0.39474,0.31422,0.23906,0.05964,2.83925,3.76165,1.11092,0.000658824,0.000658824,0.000658824
2,53.0844,2.68817,2.9945,0.98033,0.4972,0.44919,0.4015,0.12077,2.58951,2.70316,0.95594,0.00131674,0.00131674,0.00131674
3,71.9208,2.60249,2.72936,0.9518,0.56063,0.43881,0.42293,0.12398,2.41356,2.5837,0.92215,0.00196586,0.00196586,0.00196586
4,90.7196,2.53951,2.64996,0.95055,0.44226,0.4355,0.37558,0.11931,2.51804,2.31285,0.92014,0.0019604,0.0019604,0.0019604
5,109.443,2.54431,2.62871,0.93697,0.49805,0.3914,0.31953,0.09341,2.68125,2.79815,0.93706,0.0019472,0.0019472,0.0019472
6,128.148,2.43274,2.50418,0.93788,0.58334,0.50827,0.49559,0.16753,2.28536,2.07601,0.92748,0.001934,0.001934,0.001934
7,146.944,2.4014,2.39943,0.92634,0.64703,0.5226,0.53902,0.18548,2.30283,2.04792,0.91549,0.0019208,0.0019208,0.0019208
8,165.685,2.39868,2.42622,0.92543,0.70743,0.5215,0.56758,0.19823,2.22613,1.95727,0.91339,0.0019076,0.0019076,0.0019076
9,184.448,2.34898,2.30863,0.91806,0.6334,0.52811,0.54381,0.18914,2.33714,2.0346,0.9169,0.0018944,0.0018944,0.0018944
10,203.166,2.29429,2.3302,0.90979,0.69282,0.54245,0.58304,0.20419,2.28288,1.986,0.91591,0.0018812,0.0018812,0.0018812
11,221.985,2.2701,2.26612,0.91106,0.74326,0.51929,0.58307,0.19867,2.22013,2.17441,0.9057,0.001868,0.001868,0.001868
12,240.67,2.28008,2.24775,0.91366,0.70566,0.55347,0.5883,0.20686,2.21664,1.94589,0.8987,0.0018548,0.0018548,0.0018548
13,259.429,2.23552,2.16214,0.90756,0.7315,0.54576,0.60397,0.22057,2.15325,1.96163,0.90055,0.0018416,0.0018416,0.0018416
14,278.221,2.26514,2.18472,0.90654,0.75234,0.57943,0.63948,0.23379,2.1974,1.8807,0.89748,0.0018284,0.0018284,0.0018284
15,296.985,2.23278,2.16295,0.90275,0.75293,0.59316,0.63493,0.2466,2.2395,1.95204,0.90895,0.0018152,0.0018152,0.0018152
16,315.76,2.21319,2.11945,0.8989,0.75883,0.5634,0.61438,0.2221,2.19265,1.88046,0.9003,0.001802,0.001802,0.001802
17,334.467,2.20012,2.08396,0.89434,0.74973,0.55458,0.60803,0.23122,2.20224,1.91905,0.90024,0.0017888,0.0017888,0.0017888
18,353.158,2.21688,2.08466,0.89754,0.76404,0.56408,0.63673,0.22716,2.18327,1.84097,0.90346,0.0017756,0.0017756,0.0017756
19,371.837,2.18025,2.05558,0.89565,0.7373,0.54462,0.60482,0.22186,2.21369,1.8406,0.90117,0.0017624,0.0017624,0.0017624
20,390.504,2.12089,1.99895,0.89352,0.76325,0.59096,0.64584,0.23315,2.14517,1.80849,0.89738,0.0017492,0.0017492,0.0017492
21,409.158,2.13627,2.04333,0.88704,0.75625,0.57124,0.64717,0.24481,2.13206,1.84391,0.89475,0.001736,0.001736,0.001736
22,427.85,2.17638,2.05021,0.89737,0.73639,0.59978,0.6303,0.22786,2.15465,1.81169,0.89161,0.0017228,0.0017228,0.0017228
23,446.538,2.11465,1.99319,0.88818,0.76665,0.61301,0.65051,0.25085,2.09324,1.77792,0.89249,0.0017096,0.0017096,0.0017096
24,465.321,2.14392,2.00542,0.88915,0.73365,0.57397,0.60921,0.22455,2.10167,1.8419,0.89412,0.0016964,0.0016964,0.0016964
25,483.979,2.11756,1.92894,0.8851,0.78416,0.56879,0.64725,0.24026,2.13375,1.75982,0.89329,0.0016832,0.0016832,0.0016832
26,503.315,2.11912,1.95577,0.89226,0.77576,0.55688,0.63237,0.24947,2.13586,1.81179,0.88862,0.00167,0.00167,0.00167
27,522.718,2.10556,1.93808,0.88514,0.75985,0.5721,0.64634,0.23099,2.1842,1.73446,0.89098,0.0016568,0.0016568,0.0016568
28,541.421,2.10869,1.92255,0.88028,0.82585,0.59082,0.67435,0.26889,2.08306,1.65135,0.89392,0.0016436,0.0016436,0.0016436
29,560.223,2.08512,1.90725,0.88186,0.76533,0.55458,0.6442,0.24856,2.10269,1.76757,0.89225,0.0016304,0.0016304,0.0016304
30,579.016,2.06464,1.88809,0.88067,0.81607,0.62514,0.69047,0.2684,2.11992,1.70847,0.89673,0.0016172,0.0016172,0.0016172
