epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.21589,1.79812,0.88696,0.85451,0.817,0.60055,0.69304,0.27886,2.03008,0.98713,0.89094,0.000652174,0.000652174,0.000652174
2,18.0259,1.8725,0.95866,0.8599,0.78923,0.56061,0.65738,0.2587,2.05692,1.02863,0.90115,0.00131014,0.00131014,0.00131014
3,26.0517,1.91199,0.96853,0.86647,0.76027,0.61591,0.6723,0.26571,2.06439,1.02025,0.90435,0.0019593,0.0019593,0.0019593
4,34.0731,1.97168,1.01612,0.86514,0.75626,0.5513,0.61612,0.21009,2.23815,1.13523,0.90706,0.0019604,0.0019604,0.0019604
5,42.1291,1.99738,1.03564,0.87781,0.76111,0.57851,0.63744,0.22508,2.1319,1.06439,0.8937,0.0019472,0.0019472,0.0019472
6,50.1382,2.0073,1.04968,0.86769,0.74191,0.57576,0.62319,0.2265,2.18606,1.07525,0.89852,0.001934,0.001934,0.001934
7,58.4185,1.92204,1.00415,0.86267,0.79315,0.61157,0.68742,0.26903,2.07917,1.01553,0.8994,0.0019208,0.0019208,0.0019208
8,66.4208,2.00816,1.08454,0.86726,0.78198,0.6281,0.66462,0.24422,2.08526,1.05345,0.90857,0.0019076,0.0019076,0.0019076
9,74.4254,1.99713,1.05911,0.87343,0.7714,0.55372,0.6305,0.2383,2.13712,1.0999,0.91009,0.0018944,0.0018944,0.0018944
10,82.4583,1.9635,1.02564,0.87285,0.7318,0.57989,0.63512,0.24493,2.12361,1.0995,0.89874,0.0018812,0.0018812,0.0018812
11,90.4789,1.99835,1.04328,0.87221,0.74001,0.56887,0.63425,0.24433,2.11306,1.10104,0.90774,0.001868,0.001868,0.001868
12,98.5028,1.94934,1.03245,0.87054,0.73463,0.57198,0.63444,0.25106,2.06353,1.10921,0.90589,0.0018548,0.0018548,0.0018548
13,106.527,1.97068,1.0369,0.86437,0.77449,0.56294,0.64101,0.25065,2.06956,1.12399,0.90508,0.0018416,0.0018416,0.0018416
14,114.646,1.98699,1.06908,0.87159,0.771,0.56061,0.64499,0.25222,2.06657,1.15184,0.90507,0.0018284,0.0018284,0.0018284
15,122.655,1.95752,1.03905,0.86357,0.78246,0.56336,0.64223,0.24366,2.08379,1.09619,0.90072,0.0018152,0.0018152,0.0018152
16,130.677,1.96671,1.01161,0.87176,0.7689,0.58203,0.65595,0.26054,2.02198,1.04156,0.902,0.001802,0.001802,0.001802
17,138.857,1.93389,1.00088,0.86574,0.785,0.61157,0.67349,0.27075,2.0102,1.02167,0.90021,0.0017888,0.0017888,0.0017888
18,146.855,1.97169,1.0515,0.8653,0.72114,0.60555,0.65427,0.23512,2.19517,1.09582,0.91752,0.0017756,0.0017756,0.0017756
19,155.07,1.96512,1.02029,0.86581,0.79958,0.61295,0.68194,0.26624,2.05898,1.03259,0.89705,0.0017624,0.0017624,0.0017624
20,163.029,1.93725,1.01383,0.86912,0.81296,0.58671,0.67124,0.2754,1.98466,1.03817,0.89311,0.0017492,0.0017492,0.0017492
21,170.981,1.97623,1.00527,0.87177,0.73654,0.58402,0.65809,0.25517,2.11357,1.04537,0.90574,0.001736,0.001736,0.001736
22,178.933,1.93236,1.00768,0.86315,0.76518,0.59642,0.65651,0.27118,1.99688,1.01115,0.89492,0.0017228,0.0017228,0.0017228
23,186.9,1.92777,1.02012,0.86079,0.75188,0.60524,0.66162,0.26597,2.07143,1.07264,0.90814,0.0017096,0.0017096,0.0017096
24,194.889,1.94674,0.99468,0.8706,0.73552,0.57842,0.62614,0.24287,2.09748,1.06666,0.90334,0.0016964,0.0016964,0.0016964
25,202.864,1.90579,1.00333,0.87021,0.76399,0.59303,0.66804,0.2682,2.0152,1.03017,0.89357,0.0016832,0.0016832,0.0016832
26,210.815,1.91954,1.00539,0.86388,0.80811,0.61846,0.68818,0.26972,1.99008,0.99193,0.8979,0.00167,0.00167,0.00167
27,218.871,1.91827,0.99871,0.86241,0.80321,0.58127,0.6607,0.25505,2.0153,1.03899,0.89502,0.0016568,0.0016568,0.0016568
28,227.112,1.92231,0.99479,0.86852,0.77657,0.61757,0.68823,0.26933,2.05116,1.07118,0.89834,0.0016436,0.0016436,0.0016436
29,235.07,1.89698,0.97487,0.85825,0.80057,0.61927,0.68039,0.26371,2.01202,0.97797,0.90032,0.0016304,0.0016304,0.0016304
30,243.057,1.93719,0.99362,0.85618,0.79652,0.59917,0.68147,0.267,2.03842,1.06003,0.89471,0.0016172,0.0016172,0.0016172
31,251.09,1.89842,0.99218,0.85697,0.75863,0.61906,0.68312,0.27372,2.02265,1.00125,0.89997,0.001604,0.001604,0.001604
