epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.48129,0.0009,210.332,0.00056,0,0,0,0,0.00054,13.4336,0.00032,0.000652174,0.000652174,0.000652174
2,18.1301,2.07411,70.5438,0.73578,0,0,0,0,4.58776,6.13152,1.56102,0.00131014,0.00131014,0.00131014
3,26.1458,4.44296,6.60893,1.41207,0.00071,0.00689,0.00036,6e-05,4.81401,nan,1.75853,0.0019593,0.0019593,0.0019593
4,34.1301,4.01832,4.18642,1.27538,0.00214,0.12121,0.00129,0.00033,4.10325,4.12469,1.47662,0.0019604,0.0019604,0.0019604
5,42.1199,3.85745,3.93406,1.25379,0.00296,0.22727,0.00201,0.00054,3.76889,3.65108,1.2636,0.0019472,0.0019472,0.0019472
6,50.1851,3.76331,3.83952,1.22517,0.00225,0.2686,0.00178,0.00046,3.78237,3.65837,1.24436,0.001934,0.001934,0.001934
7,58.1954,3.6591,3.75596,1.19091,0.00209,0.31267,0.00183,0.00049,3.37912,3.78646,1.17393,0.0019208,0.0019208,0.0019208
8,66.3108,3.56368,3.67876,1.19172,0.00231,0.32094,0.0024,0.00057,3.46595,3.65301,1.19357,0.0019076,0.0019076,0.0019076
9,74.3484,3.54093,3.64694,1.16397,0.0031,0.38705,0.00317,0.00078,3.29105,3.51426,1.15968,0.0018944,0.0018944,0.0018944
10,82.45,3.51731,3.58848,1.16264,0.00212,0.30716,0.00199,0.00051,3.55975,3.66328,1.22754,0.0018812,0.0018812,0.0018812
11,91.104,3.47005,3.53841,1.16037,0.00242,0.30992,0.0035,0.0009,3.42765,3.39205,1.20285,0.001868,0.001868,0.001868
12,99.1248,3.44936,3.18352,1.15488,0.18501,0.07713,0.05,0.01085,3.33209,2.55034,1.1548,0.0018548,0.0018548,0.0018548
13,107.137,3.37757,2.70919,1.12774,0.22238,0.0772,0.05841,0.01502,3.33334,2.46896,1.14269,0.0018416,0.0018416,0.0018416
14,115.247,3.28116,2.4817,1.0971,0.27965,0.18595,0.11125,0.02528,3.2564,2.03823,1.12421,0.0018284,0.0018284,0.0018284
15,123.286,3.13923,2.25844,1.08435,0.33269,0.16116,0.10834,0.02316,3.19852,2.25424,1.13999,0.0018152,0.0018152,0.0018152
16,131.303,2.92667,2.0012,1.0725,0.46734,0.26584,0.24657,0.06759,2.81326,1.84992,1.07925,0.001802,0.001802,0.001802
17,139.342,2.86922,1.96627,1.06325,0.48759,0.30441,0.27613,0.07078,2.72413,1.71618,1.06567,0.0017888,0.0017888,0.0017888
18,147.381,2.79996,1.8877,1.04507,0.48294,0.33609,0.31468,0.0902,2.59876,1.69567,1.05151,0.0017756,0.0017756,0.0017756
19,155.405,2.75344,1.80132,1.04224,0.45764,0.28237,0.25581,0.06802,2.81694,1.77409,1.06171,0.0017624,0.0017624,0.0017624
20,163.484,2.73609,1.78211,1.03641,0.44439,0.30165,0.26537,0.06566,2.87239,1.6169,1.07066,0.0017492,0.0017492,0.0017492
21,171.482,2.66873,1.72652,1.02123,0.51482,0.33747,0.33199,0.09336,2.58141,1.63199,1.03189,0.001736,0.001736,0.001736
22,179.556,2.63244,1.71061,1.02325,0.52084,0.36639,0.36003,0.10312,2.54512,1.55082,1.03784,0.0017228,0.0017228,0.0017228
23,187.589,2.60535,1.69382,1.0202,0.55354,0.36639,0.37794,0.10792,2.61174,1.51248,1.03841,0.0017096,0.0017096,0.0017096
24,195.651,2.58511,1.68545,1.00937,0.59114,0.36364,0.38896,0.11598,2.5204,1.45013,1.03269,0.0016964,0.0016964,0.0016964
25,204.098,2.57414,1.647,1.01381,0.54605,0.35399,0.3452,0.09662,2.62388,1.56031,1.03424,0.0016832,0.0016832,0.0016832
26,212.116,2.56111,1.61592,0.99962,0.52053,0.37533,0.37354,0.10002,2.63937,1.49402,1.02388,0.00167,0.00167,0.00167
27,220.135,2.51501,1.54075,1.00188,0.62415,0.39532,0.42348,0.13404,2.39693,1.43577,1.00458,0.0016568,0.0016568,0.0016568
28,228.199,2.52481,1.5918,1.00347,0.62504,0.41101,0.4191,0.12312,2.47124,1.55857,1.02122,0.0016436,0.0016436,0.0016436
29,236.227,2.50319,1.55857,0.99201,0.54699,0.37052,0.37202,0.10823,2.61354,1.4458,1.03147,0.0016304,0.0016304,0.0016304
30,244.478,2.4728,1.52668,0.99313,0.61563,0.3843,0.41314,0.12017,2.46478,1.52292,1.00662,0.0016172,0.0016172,0.0016172
31,252.501,2.45438,1.52544,0.9834,0.57316,0.43251,0.43952,0.13382,2.38062,1.36846,1.00318,0.001604,0.001604,0.001604
32,260.558,2.49403,1.52299,0.99963,0.63073,0.39807,0.42877,0.13691,2.45839,1.35104,1.01813,0.0015908,0.0015908,0.0015908
33,268.614,2.46784,1.53115,0.99041,0.58707,0.38705,0.39982,0.12161,2.45065,1.37724,1.0149,0.0015776,0.0015776,0.0015776
34,276.627,2.38563,1.45757,0.99655,0.6546,0.39532,0.41649,0.12047,2.51909,1.35698,1.01976,0.0015644,0.0015644,0.0015644
35,284.641,2.37694,1.44075,0.97679,0.55214,0.38981,0.39537,0.11703,2.46778,1.43041,1.01486,0.0015512,0.0015512,0.0015512
36,292.67,2.43355,1.47397,0.98846,0.58586,0.40358,0.41957,0.12937,2.34969,1.38685,1.01268,0.001538,0.001538,0.001538
37,301.256,2.40959,1.49294,0.96931,0.62945,0.43113,0.44316,0.13729,2.3875,1.32645,1.01408,0.0015248,0.0015248,0.0015248
38,309.325,2.3947,1.43942,0.97985,0.60613,0.42182,0.42841,0.1387,2.32547,1.33537,0.99667,0.0015116,0.0015116,0.0015116
39,317.337,2.38419,1.47423,0.98117,0.66653,0.41572,0.45919,0.14837,2.32021,1.32647,1.00086,0.0014984,0.0014984,0.0014984
40,325.512,2.38163,1.42162,0.9754,0.64643,0.45455,0.46381,0.14439,2.35965,1.29335,0.99971,0.0014852,0.0014852,0.0014852
41,333.545,2.31132,1.38777,0.96816,0.58857,0.43664,0.45433,0.15376,2.26104,1.28313,0.99124,0.001472,0.001472,0.001472
42,341.599,2.40513,1.41322,0.97835,0.63955,0.427,0.44997,0.14538,2.29923,1.29911,0.99438,0.0014588,0.0014588,0.0014588
43,349.615,2.38408,1.41809,0.96734,0.5653,0.42975,0.44496,0.14294,2.27857,1.25174,0.99159,0.0014456,0.0014456,0.0014456
44,357.646,2.34971,1.39082,0.96925,0.61288,0.43939,0.45317,0.15484,2.24332,1.30195,0.99321,0.0014324,0.0014324,0.0014324
45,365.938,2.33059,1.3625,0.96141,0.65289,0.4223,0.44514,0.15403,2.28797,1.29913,1.00492,0.0014192,0.0014192,0.0014192
46,373.969,2.34496,1.37697,0.9633,0.60464,0.47658,0.48469,0.16381,2.22884,1.24801,0.98235,0.001406,0.001406,0.001406
47,382.058,2.32622,1.39091,0.95891,0.71321,0.43939,0.50144,0.17787,2.13264,1.24842,0.97941,0.0013928,0.0013928,0.0013928
