epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.8931,3.33021,86.4083,1.18899,0.10494,0.2183,0.05261,0.0159,3.43029,4.68003,1.04766,0.000658824,0.000658824,0.000658824
2,91.3008,2.6874,3.01939,0.97759,0.42329,0.33958,0.28005,0.0773,2.71953,3.30993,0.94376,0.00131674,0.00131674,0.00131674
3,129.552,2.63091,2.78279,0.95585,0.30329,0.03969,0.0389,0.01354,nan,nan,nan,0.00196586,0.00196586,0.00196586
4,167.817,2.55102,2.64415,0.95285,0.56572,0.42889,0.40626,0.12709,2.56023,2.79575,0.96537,0.0019604,0.0019604,0.0019604
5,205.853,2.53322,2.63175,0.94206,0.41902,0.3473,0.29496,0.07983,2.807,2.80691,0.93239,0.0019472,0.0019472,0.0019472
6,244.116,2.4468,2.45859,0.93659,0.55063,0.48181,0.477,0.16048,2.41392,2.26046,0.94387,0.001934,0.001934,0.001934
7,283.166,2.40258,2.43598,0.93082,0.56663,0.41676,0.40357,0.12249,2.45542,2.64282,0.91749,0.0019208,0.0019208,0.0019208
8,322.125,2.40082,2.44245,0.92581,0.62605,0.50575,0.5176,0.1798,2.25905,2.10381,0.90966,0.0019076,0.0019076,0.0019076
9,360.232,2.34843,2.33831,0.92184,0.6853,0.47298,0.518,0.16858,2.30366,2.18502,0.92108,0.0018944,0.0018944,0.0018944
10,398.167,2.27953,2.31709,0.91318,0.65685,0.55899,0.56278,0.1879,2.32818,2.06343,0.91195,0.0018812,0.0018812,0.0018812
11,435.642,2.29667,2.28513,0.91747,0.57833,0.49173,0.4576,0.14289,2.48114,2.19323,0.91011,0.001868,0.001868,0.001868
12,473.559,2.2974,2.2241,0.91323,0.61577,0.49474,0.49763,0.15789,2.45787,2.23454,0.90866,0.0018548,0.0018548,0.0018548
13,512.255,2.22504,2.14942,0.90684,0.76933,0.54796,0.60261,0.22567,2.14714,2.1047,0.90381,0.0018416,0.0018416,0.0018416
14,551.5,2.27242,2.20769,0.91159,0.66566,0.53583,0.55894,0.2027,2.19076,2.12112,0.90985,0.0018284,0.0018284,0.0018284
15,590.235,2.22608,2.12764,0.90626,0.75424,0.53473,0.60333,0.2187,2.3297,1.94948,0.91945,0.0018152,0.0018152,0.0018152
