epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.3666,3.12432,27.7287,1.42356,0,0,0,0,nan,nan,nan,0.0703529,0.00329412,0.00329412
2,171.537,2.53686,2.89778,1.16285,0.21896,0.25248,0.11185,0.02556,3.26096,5.55031,1.3194,0.0403092,0.00658371,0.00658371
3,255.008,2.47773,2.66095,1.13834,0.02682,0.01544,0.00165,0.00033,4.35128,17.766,1.62358,0.0102215,0.0098293,0.0098293
4,339.255,2.42716,2.63192,1.12236,0.44824,0.46748,0.37156,0.10776,2.73683,2.50419,1.19055,0.009802,0.009802,0.009802
5,423.779,2.35103,2.5013,1.09752,0.56852,0.59316,0.53583,0.17741,2.26471,2.18089,1.12639,0.009736,0.009736,0.009736
6,508.508,2.31712,2.42946,1.09758,0.71615,0.61301,0.65278,0.23987,2.19777,2.40789,1.10286,0.00967,0.00967,0.00967
7,592.019,2.29533,2.31676,1.08663,0.63055,0.57222,0.59382,0.2278,2.27145,2.07501,1.12178,0.009604,0.009604,0.009604
8,675.627,2.22227,2.29288,1.07241,0.62093,0.55899,0.56956,0.18369,2.43055,2.20225,1.10968,0.009538,0.009538,0.009538
9,758.299,2.22707,2.23906,1.07098,0.80929,0.64278,0.73125,0.28031,2.07815,2.26322,1.08417,0.009472,0.009472,0.009472
10,841.56,2.1817,2.19556,1.06127,0.66401,0.5469,0.58636,0.19592,2.30098,2.07897,1.10476,0.009406,0.009406,0.009406
11,925.29,2.1866,2.18899,1.06284,0.7031,0.6086,0.63823,0.25189,2.11775,1.97517,1.06627,0.00934,0.00934,0.00934
12,1009.62,2.17824,2.16143,1.05901,0.7789,0.64498,0.73609,0.29062,2.09387,1.7681,1.07158,0.009274,0.009274,0.009274
13,1093.41,2.15962,2.09428,1.05779,0.75275,0.66593,0.7041,0.26403,2.11909,1.88454,1.08637,0.009208,0.009208,0.009208
14,1177.42,2.15553,2.09293,1.04894,0.72236,0.62535,0.68925,0.28767,2.01586,2.4281,1.06389,0.009142,0.009142,0.009142
15,1260.54,2.10667,2.0551,1.04303,0.70808,0.57442,0.65654,0.26061,2.13581,2.00793,1.07813,0.009076,0.009076,0.009076
16,1344.72,2.14768,2.07783,1.04368,0.65687,0.63065,0.65117,0.23486,2.13089,1.85922,1.06628,0.00901,0.00901,0.00901
17,1428.27,2.11801,2.06521,1.03691,0.65687,0.63065,0.65117,0.23486,0,0,0,0.008944,0.008944,0.008944
18,1513.07,2.12321,2.05264,1.03968,0.74356,0.63619,0.69054,0.27994,2.06704,1.91956,1.07489,0.008878,0.008878,0.008878
19,1600.1,2.11171,2.05991,1.04205,0.75985,0.66703,0.73019,0.31637,2.03401,1.6841,1.06726,0.008812,0.008812,0.008812
20,1684.07,2.08534,1.99176,1.03499,0.70955,0.59427,0.6679,0.24714,2.21331,1.88075,1.08413,0.008746,0.008746,0.008746
21,1768.66,2.0873,2.04972,1.02981,0.76803,0.62404,0.67335,0.262,2.10283,1.92472,1.08369,0.00868,0.00868,0.00868
22,1853.89,2.0975,1.99171,1.03016,0.81228,0.66791,0.75553,0.31567,2.01494,1.76528,1.05787,0.008614,0.008614,0.008614
23,1940.84,2.07749,1.99364,1.02881,0.8078,0.69239,0.7654,0.32186,1.94277,1.64565,1.03898,0.008548,0.008548,0.008548
24,2025.67,2.07375,1.95518,1.02696,0.80805,0.65906,0.73897,0.32423,1.94633,1.65435,1.0414,0.008482,0.008482,0.008482
25,2109.1,2.06447,1.93597,1.03282,0.82024,0.67806,0.76264,0.32147,1.98839,1.64734,1.05607,0.008416,0.008416,0.008416
26,2193.09,2.06032,1.96119,1.03095,0.81133,0.69222,0.76166,0.31654,1.9848,1.62892,1.05222,0.00835,0.00835,0.00835
27,2277.25,2.06169,1.96476,1.0267,0.74182,0.67034,0.71229,0.27841,2.09313,1.72904,1.0464,0.008284,0.008284,0.008284
28,2362.01,2.05896,1.91822,1.02035,0.74771,0.65677,0.73042,0.31621,1.97328,1.6575,1.0382,0.008218,0.008218,0.008218
29,2445.53,2.04684,1.94829,1.01824,0.81622,0.71,0.79285,0.34147,1.93543,1.68656,1.03304,0.008152,0.008152,0.008152
30,2530.19,2.02965,1.8986,1.0191,0.79875,0.68265,0.76063,0.31859,2.01726,1.64395,1.05949,0.008086,0.008086,0.008086
31,2614.12,2.01157,1.86448,1.01076,0.72206,0.65593,0.71242,0.28482,2.1209,1.75337,1.05245,0.00802,0.00802,0.00802
32,2696.93,2.03043,1.91879,1.01211,0.71569,0.66373,0.71094,0.27634,2.14104,1.72418,1.04212,0.007954,0.007954,0.007954
33,2779.77,2.0399,1.87999,1.01191,0.83246,0.66593,0.77386,0.35563,1.8703,1.60796,1.02581,0.007888,0.007888,0.007888
34,2863.01,1.99152,1.87907,1.01057,0.76542,0.68798,0.74378,0.30078,1.98104,1.7653,1.03835,0.007822,0.007822,0.007822
35,2945.62,2.00511,1.86486,1.014,0.77972,0.66042,0.74559,0.30435,2.0276,1.67366,1.04364,0.007756,0.007756,0.007756
36,3029.15,1.98938,1.86438,1.0105,0.74756,0.6527,0.71517,0.28361,2.01285,1.91315,1.03499,0.00769,0.00769,0.00769
37,3113.48,1.98831,1.85539,1.00086,0.73471,0.66593,0.719,0.28491,2.05488,1.69393,1.05984,0.007624,0.007624,0.007624
38,3197.6,1.97425,1.82764,1.00358,0.74504,0.71885,0.76664,0.30946,2.08823,1.60952,1.03452,0.007558,0.007558,0.007558
39,3283.01,1.99735,1.8512,1.00707,0.83023,0.66856,0.76325,0.33579,1.91436,1.63921,1.03357,0.007492,0.007492,0.007492
40,3367.24,1.95871,1.83051,0.99567,0.78798,0.66924,0.7626,0.33926,1.94352,1.61539,1.0421,0.007426,0.007426,0.007426
41,3451.75,1.96153,1.83595,0.99842,0.78993,0.70783,0.78405,0.32532,2.01923,1.61395,1.04516,0.00736,0.00736,0.00736
42,3536.57,1.96703,1.82768,0.99589,0.83871,0.68908,0.78615,0.33553,1.92669,1.61107,1.0296,0.007294,0.007294,0.007294
43,3620.59,1.98784,1.85118,0.99812,0.82758,0.67735,0.77263,0.33521,1.93889,1.50293,1.03506,0.007228,0.007228,0.007228
44,3704.77,1.97701,1.81313,0.99446,0.79436,0.6946,0.76548,0.30713,2.03637,1.58485,1.03433,0.007162,0.007162,0.007162
45,3790.24,1.93324,1.77412,0.99488,0.82392,0.70562,0.80901,0.35958,1.89263,1.57505,1.02766,0.007096,0.007096,0.007096
46,3876.32,1.95669,1.80054,0.99107,0.77456,0.70079,0.7668,0.32816,1.85373,1.5829,1.01131,0.00703,0.00703,0.00703
47,3961.25,1.94996,1.76528,0.99329,0.81757,0.73098,0.78175,0.3568,1.93553,1.57946,1.03347,0.006964,0.006964,0.006964
48,4045.97,1.96743,1.80467,0.99907,0.8348,0.67585,0.77931,0.34692,1.92074,1.65366,1.04399,0.006898,0.006898,0.006898
49,4131.55,1.97394,1.82496,0.99356,0.71225,0.65498,0.69705,0.2467,2.16435,1.79191,1.05723,0.006832,0.006832,0.006832
50,4216.29,1.92082,1.77111,0.99304,0.83042,0.7376,0.79948,0.3538,1.8496,1.5763,1.0186,0.006766,0.006766,0.006766
51,4301.31,1.94715,1.78108,0.9978,0.82787,0.67696,0.77625,0.34849,1.85938,1.8303,1.02501,0.0067,0.0067,0.0067
52,4385.94,1.93067,1.7593,0.98963,0.78449,0.6935,0.78113,0.3505,1.88643,1.64728,1.02447,0.006634,0.006634,0.006634
53,4469.17,1.91116,1.75982,0.98834,0.81751,0.71619,0.76451,0.31925,1.95472,1.63242,1.02424,0.006568,0.006568,0.006568
54,4552.88,1.92131,1.75058,0.98931,0.83237,0.68137,0.77862,0.33518,1.98708,1.58803,1.02132,0.006502,0.006502,0.006502
55,4638.25,1.93149,1.76041,0.99671,0.78657,0.71996,0.79332,0.35188,1.87396,1.55425,1.01815,0.006436,0.006436,0.006436
56,4723.49,1.92464,1.73926,0.98972,0.8299,0.7477,0.81749,0.35916,1.87442,1.53964,1.0191,0.00637,0.00637,0.00637
57,4807.86,1.90891,1.72716,0.98505,0.84274,0.72106,0.80088,0.32567,1.98485,1.56647,1.0224,0.006304,0.006304,0.006304
58,4892.96,1.89958,1.73105,0.98049,0.83211,0.7213,0.81691,0.36686,1.86208,1.47469,1.01474,0.006238,0.006238,0.006238
59,4976.56,1.8917,1.70687,0.98184,0.79826,0.7387,0.80231,0.34504,1.89992,1.5407,1.01441,0.006172,0.006172,0.006172
60,5060.46,1.9069,1.68675,0.98646,0.85846,0.7398,0.8228,0.36508,1.85239,1.4837,1.01878,0.006106,0.006106,0.006106
61,5144.6,1.89031,1.6895,0.98347,0.85146,0.70784,0.81177,0.36364,1.83805,1.50254,1.00869,0.00604,0.00604,0.00604
62,5228.99,1.89206,1.68845,0.9786,0.8464,0.71444,0.81947,0.36424,1.848,1.59174,1.01025,0.005974,0.005974,0.005974
63,5312.37,1.89805,1.68291,0.9889,0.84992,0.75193,0.82386,0.36983,1.85873,1.4772,1.00735,0.005908,0.005908,0.005908
64,5396.75,1.91325,1.70709,0.97697,0.85775,0.69901,0.79785,0.36434,1.84953,1.5049,1.00599,0.005842,0.005842,0.005842
65,5480.95,1.86836,1.69019,0.97793,0.83835,0.72618,0.79592,0.3555,1.90054,1.48754,1.01366,0.005776,0.005776,0.005776
66,5564.99,1.88724,1.68081,0.97935,0.85802,0.74625,0.82804,0.37306,1.82058,1.45287,1.00215,0.00571,0.00571,0.00571
67,5649.77,1.88036,1.66021,0.98118,0.82881,0.73661,0.81289,0.37605,1.80035,1.50446,1.00484,0.005644,0.005644,0.005644
68,5733.7,1.87709,1.66147,0.98266,0.87512,0.70308,0.81014,0.37176,1.81613,1.51616,1.01187,0.005578,0.005578,0.005578
69,5818.53,1.88391,1.67695,0.97653,0.84218,0.74972,0.83042,0.3786,1.80875,1.45237,1.00071,0.005512,0.005512,0.005512
70,5903.26,1.86497,1.65613,0.97655,0.80418,0.74258,0.80647,0.36561,1.8695,1.54851,1.01402,0.005446,0.005446,0.005446
71,5987.59,1.89288,1.69214,0.9844,0.86994,0.70452,0.81431,0.35567,1.81763,1.45747,1.00385,0.00538,0.00538,0.00538
72,6071.06,1.87216,1.67905,0.97282,0.81023,0.75787,0.82153,0.36015,1.88335,1.51533,1.01948,0.005314,0.005314,0.005314
73,6155.8,1.86824,1.6606,0.97574,0.82186,0.73649,0.82249,0.35694,1.86332,1.52112,1.00397,0.005248,0.005248,0.005248
74,6240.73,1.85629,1.62935,0.97601,0.82596,0.75347,0.82953,0.38149,1.78941,1.51636,1.00265,0.005182,0.005182,0.005182
75,6326.55,1.85657,1.65587,0.97189,0.84215,0.75303,0.8134,0.36144,1.82204,1.53369,1.00691,0.005116,0.005116,0.005116
76,6411.8,1.86026,1.64031,0.97445,0.85751,0.68467,0.80627,0.36927,1.86488,1.55038,1.02468,0.00505,0.00505,0.00505
77,6496.21,1.84942,1.62022,0.97539,0.84785,0.74957,0.83446,0.37659,1.80799,1.48567,1.00647,0.004984,0.004984,0.004984
78,6580.81,1.83091,1.59767,0.96705,0.83875,0.75303,0.82142,0.37992,1.80325,1.42595,0.99918,0.004918,0.004918,0.004918
