epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.451,3.9683,166.438,1.43499,0.35655,0.34711,0.22387,0.06042,2.95496,12.6641,1.08033,0.000652174,0.000652174,0.000652174
2,63.2221,2.9042,3.2672,0.9969,0.43282,0.35528,0.30163,0.08263,2.655,5.19288,0.97672,0.00131014,0.00131014,0.00131014
3,92.9026,2.67555,2.81754,0.96137,0.51682,0.39807,0.35798,0.10777,2.60253,2.34856,0.96908,0.0019593,0.0019593,0.0019593
4,122.499,2.62221,2.7282,0.95788,0.37837,0.33884,0.25096,0.07024,2.74109,2.9082,0.98889,0.0019604,0.0019604,0.0019604
5,151.923,2.58506,2.61381,0.96217,0.50288,0.3999,0.3713,0.11217,2.38188,2.5082,0.92597,0.0019472,0.0019472,0.0019472
6,181.939,2.52984,2.56492,0.94545,0.50613,0.43251,0.39634,0.12347,2.47688,2.95791,0.93094,0.001934,0.001934,0.001934
7,211.404,2.45585,2.47987,0.94786,0.59445,0.45041,0.45077,0.14685,2.44336,2.21788,0.93108,0.0019208,0.0019208,0.0019208
8,241.093,2.49102,2.43804,0.93912,0.59022,0.45868,0.44386,0.13685,2.404,2.1622,0.93182,0.0019076,0.0019076,0.0019076
9,270.723,2.41269,2.33085,0.92224,0.59165,0.44703,0.44738,0.14221,2.42235,2.18546,0.91876,0.0018944,0.0018944,0.0018944
10,300.73,2.35991,2.28369,0.92213,0.62554,0.5303,0.54069,0.18624,2.22197,2.02313,0.91568,0.0018812,0.0018812,0.0018812
11,330.458,2.3726,2.25225,0.92401,0.66029,0.46832,0.4994,0.16601,2.2793,2.00029,0.91925,0.001868,0.001868,0.001868
12,359.84,2.29928,2.16796,0.92044,0.6861,0.5124,0.55844,0.17599,2.22804,1.99343,0.9025,0.0018548,0.0018548,0.0018548
13,389.465,2.33921,2.25369,0.91053,0.64685,0.49955,0.53569,0.17953,2.24016,1.9894,0.91257,0.0018416,0.0018416,0.0018416
14,419.822,2.28891,2.19253,0.90929,0.63506,0.50964,0.51987,0.16867,2.32766,1.92909,0.93548,0.0018284,0.0018284,0.0018284
15,449.477,2.33239,2.19221,0.91536,0.66172,0.52342,0.54913,0.18939,2.22282,2.03919,0.90413,0.0018152,0.0018152,0.0018152
16,479.105,2.25108,2.12104,0.90899,0.6911,0.53581,0.57419,0.20653,2.13317,2.07109,0.90716,0.001802,0.001802,0.001802
17,509.017,2.25031,2.09903,0.90178,0.64855,0.48485,0.52069,0.17584,2.25982,1.95771,0.9118,0.0017888,0.0017888,0.0017888
18,538.765,2.25189,2.10137,0.90818,0.68643,0.52893,0.5691,0.20048,2.17967,1.89142,0.90536,0.0017756,0.0017756,0.0017756
19,568.842,2.23247,2.1025,0.90801,0.68306,0.51356,0.55201,0.19068,2.20555,1.96115,0.90608,0.0017624,0.0017624,0.0017624
20,598.326,2.22464,2.08713,0.90932,0.63164,0.46529,0.48172,0.14345,2.47396,2.1392,0.90623,0.0017492,0.0017492,0.0017492
21,627.905,2.22227,2.01363,0.90398,0.72193,0.51791,0.57606,0.20776,2.1584,1.86763,0.90058,0.001736,0.001736,0.001736
22,657.935,2.16789,1.97149,0.90088,0.65271,0.46419,0.50672,0.16017,2.43853,2.10553,0.92435,0.0017228,0.0017228,0.0017228
23,688.5,2.23237,2.03029,0.90826,0.7348,0.54545,0.59429,0.21844,2.12197,1.93471,0.89185,0.0017096,0.0017096,0.0017096
24,718.41,2.20402,1.97235,0.91019,0.75545,0.53187,0.60527,0.22176,2.09324,1.82645,0.89749,0.0016964,0.0016964,0.0016964
