epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.793,0.01409,88.562,0.00795,0,0,0,0,0.00016,6.54004,0.0001,0.000659341,0.000659341,0.000659341
2,40.757,1.13314,41.6763,0.48238,0.00166,0.0124,0.00028,5e-05,nan,nan,nan,0.00131288,0.00131288,0.00131288
3,52.7031,4.2475,10.8475,1.32801,0.00162,0.15014,0.0011,0.00027,4.08846,3.55477,1.24547,0.00195322,0.00195322,0.00195322
4,63.4855,4.22867,4.55993,1.31512,0.00119,0.17769,0.00087,0.00022,4.01666,3.93364,1.2646,0.0019406,0.0019406,0.0019406
5,74.5229,3.91699,4.14367,1.23158,0.00216,0.21074,0.00153,0.00047,3.72967,3.53605,1.1979,0.0019208,0.0019208,0.0019208
6,85.886,3.75366,4.06155,1.18878,0.0021,0.29339,0.00176,0.00047,3.63029,3.60421,1.19357,0.001901,0.001901,0.001901
7,96.9716,3.65505,3.89404,1.18983,0.00232,0.25895,0.00161,0.00046,3.6284,3.65301,1.15143,0.0018812,0.0018812,0.0018812
8,107.476,3.63717,3.79261,1.17741,0.00242,0.33471,0.00221,0.0006,3.42154,3.57864,1.16794,0.0018614,0.0018614,0.0018614
9,118.236,3.53531,3.74312,1.17467,0.00258,0.33058,0.00239,0.00064,3.32235,3.4598,1.13515,0.0018416,0.0018416,0.0018416
10,128.783,3.44397,3.63613,1.1544,0.00307,0.3416,0.0034,0.00081,3.30139,3.44433,1.13902,0.0018218,0.0018218,0.0018218
11,139.977,3.40864,3.6177,1.13858,0.00268,0.30028,0.00287,0.00068,3.55145,3.54421,1.20074,0.001802,0.001802,0.001802
12,151.276,3.39435,3.5667,1.14557,0.00278,0.34022,0.00441,0.00115,3.30402,3.42504,1.13027,0.0017822,0.0017822,0.0017822
13,162.367,3.42042,3.56927,1.13647,0.0035,0.32231,0.00527,0.00115,3.36519,3.29898,1.12042,0.0017624,0.0017624,0.0017624
14,173.595,3.39549,3.31847,1.13816,0.18069,0.0303,0.02133,0.00487,3.341,3.00177,1.1245,0.0017426,0.0017426,0.0017426
15,184.518,3.36369,3.13341,1.13088,0.12559,0.04821,0.02521,0.00566,3.3758,2.87912,1.15399,0.0017228,0.0017228,0.0017228
16,196.094,3.33929,2.90504,1.12556,0.21078,0.10468,0.05266,0.01269,3.16127,2.55839,1.10263,0.001703,0.001703,0.001703
17,206.958,3.29477,2.67713,1.10546,0.239,0.16391,0.09831,0.02277,3.14686,2.28797,1.10038,0.0016832,0.0016832,0.0016832
18,217.44,3.13528,2.48444,1.09879,0.32496,0.21074,0.1633,0.03956,2.89839,2.05742,1.07068,0.0016634,0.0016634,0.0016634
19,228.001,3.06393,2.24625,1.09917,0.3923,0.27135,0.21195,0.05127,2.72108,1.88429,1.06235,0.0016436,0.0016436,0.0016436
20,238.762,2.97411,2.12089,1.0677,0.43508,0.29614,0.24697,0.06491,2.73755,1.79795,1.06429,0.0016238,0.0016238,0.0016238
21,249.651,2.9049,2.051,1.04395,0.46227,0.3209,0.26413,0.07354,2.65432,1.67929,1.0451,0.001604,0.001604,0.001604
22,260.19,2.82883,1.90727,1.04174,0.50589,0.32369,0.29716,0.08364,2.63623,1.63738,1.05013,0.0015842,0.0015842,0.0015842
23,270.579,2.78562,1.86782,1.03611,0.51398,0.32507,0.31257,0.09167,2.62621,1.54219,1.05003,0.0015644,0.0015644,0.0015644
24,281.723,2.70769,1.78997,1.03128,0.50766,0.36777,0.336,0.09357,2.60299,1.56201,1.04675,0.0015446,0.0015446,0.0015446
25,292.591,2.63868,1.76256,1.01491,0.52952,0.38136,0.36345,0.10677,2.5036,1.50158,1.01856,0.0015248,0.0015248,0.0015248
26,303.204,2.62837,1.75283,1.01459,0.57549,0.34298,0.35765,0.10601,2.55511,1.53487,1.02813,0.001505,0.001505,0.001505
27,313.71,2.60929,1.67956,1.01104,0.55427,0.37603,0.36668,0.10198,2.62192,1.47707,1.03051,0.0014852,0.0014852,0.0014852
28,324.549,2.56376,1.69198,1.00185,0.56754,0.40496,0.41224,0.12583,2.44766,1.44491,1.01117,0.0014654,0.0014654,0.0014654
29,335.696,2.52838,1.67187,0.99906,0.551,0.38567,0.37772,0.11375,2.45816,1.49856,1.00422,0.0014456,0.0014456,0.0014456
30,346.686,2.53426,1.66193,0.99992,0.55509,0.39669,0.38821,0.12135,2.39274,1.49718,0.99982,0.0014258,0.0014258,0.0014258
31,356.937,2.51818,1.63698,0.99703,0.60229,0.40771,0.42253,0.13151,2.39918,1.4139,1.00432,0.001406,0.001406,0.001406
