epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.698,0.0651,82.5439,0.03876,0,0,0,0,0.0002,3.94759,0.00013,0.000659341,0.000659341,0.000659341
2,46.5554,0.2927,30.3211,0.14138,0,0,0,0,1.79711,1.86751,0.62924,0.00131288,0.00131288,0.00131288
3,65.6815,3.95099,7.68918,1.24126,0.00119,0.00826,0.0006,0.00018,2.81986,2.20908,0.84432,0.00195322,0.00195322,0.00195322
4,84.4465,4.20805,4.19807,1.31796,0.00035,0.00413,0.00018,5e-05,4.44755,6.29387,1.79049,0.0019406,0.0019406,0.0019406
5,103.249,3.99158,3.92922,1.26207,0.00206,0.25069,0.00188,0.00051,3.70152,3.52667,1.23147,0.0019208,0.0019208,0.0019208
6,122.079,3.78791,3.82997,1.22636,0.00257,0.30165,0.00214,0.00052,3.62403,3.63428,1.17941,0.001901,0.001901,0.001901
7,140.868,3.7452,3.81485,1.20008,0.00251,0.30716,0.00224,0.00054,3.66989,3.57706,1.19684,0.0018812,0.0018812,0.0018812
8,159.717,3.71853,3.7416,1.1925,0.002,0.27824,0.0016,0.00044,3.67177,3.44905,1.21026,0.0018614,0.0018614,0.0018614
9,178.755,3.596,3.60923,1.17364,0.00298,0.35813,0.00685,0.00157,3.46221,3.4017,1.17041,0.0018416,0.0018416,0.0018416
10,197.572,3.55386,3.35094,1.17244,0.18442,0.04683,0.0326,0.00705,3.40872,2.70652,1.14723,0.0018218,0.0018218,0.0018218
11,216.347,3.48592,2.90319,1.15241,0.18266,0.10055,0.05262,0.01301,3.38737,2.57921,1.1522,0.001802,0.001802,0.001802
12,235.192,3.42273,2.67506,1.14816,0.21534,0.16804,0.07887,0.01895,3.34294,2.31456,1.14879,0.0017822,0.0017822,0.0017822
13,254.101,3.39655,2.63654,1.11374,0.26272,0.16804,0.09754,0.02348,3.20567,2.21023,1.11271,0.0017624,0.0017624,0.0017624
14,272.967,3.2266,2.34439,1.10767,0.25331,0.19835,0.11546,0.02906,3.0674,2.10641,1.11526,0.0017426,0.0017426,0.0017426
15,291.762,3.11384,2.26865,1.09892,0.35026,0.28237,0.19931,0.05388,2.89816,1.96387,1.09021,0.0017228,0.0017228,0.0017228
16,310.617,2.998,2.13309,1.08336,0.44725,0.31956,0.26688,0.07451,2.77951,1.76533,1.06601,0.001703,0.001703,0.001703
17,329.472,2.93892,2.01202,1.06232,0.48746,0.32507,0.28042,0.07257,2.77905,1.76148,1.05784,0.0016832,0.0016832,0.0016832
18,348.252,2.85146,1.90282,1.05705,0.45736,0.32506,0.27391,0.07547,2.65036,1.71422,1.04366,0.0016634,0.0016634,0.0016634
19,367.048,2.83909,1.86555,1.05374,0.45575,0.35872,0.27651,0.07669,2.72344,1.63564,1.06336,0.0016436,0.0016436,0.0016436
20,385.917,2.72801,1.80697,1.03001,0.49465,0.38021,0.34633,0.10207,2.59576,1.54108,1.03786,0.0016238,0.0016238,0.0016238
21,404.789,2.75445,1.83941,1.01949,0.51079,0.37603,0.3321,0.10127,2.48356,1.5831,1.01927,0.001604,0.001604,0.001604
22,423.583,2.70297,1.79904,1.02524,0.53254,0.34298,0.31245,0.08966,2.6729,1.57242,1.04104,0.0015842,0.0015842,0.0015842
23,442.353,2.68517,1.73919,1.02443,0.51874,0.33702,0.3403,0.10591,2.54461,1.54233,1.02015,0.0015644,0.0015644,0.0015644
24,461.276,2.67063,1.72363,1.02131,0.48024,0.37162,0.31989,0.09351,2.5023,1.55472,1.03411,0.0015446,0.0015446,0.0015446
25,480.077,2.62794,1.7046,1.02005,0.50794,0.31565,0.28866,0.0768,2.85651,1.5322,1.06704,0.0015248,0.0015248,0.0015248
26,498.866,2.58199,1.69368,1.00673,0.58369,0.35262,0.36302,0.11235,2.50056,1.58526,1.02754,0.001505,0.001505,0.001505
27,517.742,2.57559,1.62532,1.00771,0.56311,0.39807,0.39444,0.11962,2.50475,1.48607,1.02791,0.0014852,0.0014852,0.0014852
28,536.647,2.53958,1.64985,0.99823,0.54272,0.39562,0.36984,0.11261,2.43386,1.48348,1.01495,0.0014654,0.0014654,0.0014654
29,555.488,2.52319,1.62624,1.00209,0.64232,0.35867,0.36916,0.11482,2.41363,1.58596,1.01722,0.0014456,0.0014456,0.0014456
30,574.274,2.49512,1.55859,0.99318,0.53854,0.39705,0.3965,0.12452,2.37421,1.43426,1.00308,0.0014258,0.0014258,0.0014258
31,593.024,2.50375,1.60551,0.99441,0.5887,0.38567,0.4035,0.13358,2.42213,1.40672,1.015,0.001406,0.001406,0.001406
32,611.835,2.51074,1.63058,0.99765,0.58494,0.41322,0.42161,0.14256,2.29493,1.38966,1.00148,0.0013862,0.0013862,0.0013862
33,630.656,2.50118,1.5746,0.98924,0.5604,0.41598,0.40866,0.13427,2.33603,1.37818,1.00884,0.0013664,0.0013664,0.0013664
34,649.404,2.45376,1.51004,0.98894,0.56748,0.40634,0.41647,0.14023,2.26798,1.35318,0.99118,0.0013466,0.0013466,0.0013466
35,668.112,2.46882,1.53224,0.98489,0.54488,0.43939,0.43746,0.14317,2.29816,1.3175,1.00544,0.0013268,0.0013268,0.0013268
36,686.958,2.42149,1.4794,0.98026,0.56066,0.37741,0.37493,0.10898,2.57711,1.57923,1.05374,0.001307,0.001307,0.001307
37,705.774,2.41486,1.5134,0.99269,0.54781,0.45179,0.42791,0.14357,2.24543,1.34557,0.99171,0.0012872,0.0012872,0.0012872
38,724.579,2.41758,1.52865,0.98538,0.56572,0.41736,0.43374,0.14468,2.2749,1.31046,0.99352,0.0012674,0.0012674,0.0012674
39,743.387,2.41891,1.50656,0.98287,0.55268,0.38292,0.391,0.1298,2.35722,1.39022,1.01205,0.0012476,0.0012476,0.0012476
40,762.16,2.40706,1.50177,0.9765,0.60482,0.41952,0.45773,0.14998,2.32336,1.35091,0.99745,0.0012278,0.0012278,0.0012278
41,781.036,2.40239,1.48797,0.97605,0.57641,0.41611,0.42993,0.14043,2.30075,1.32926,0.9965,0.001208,0.001208,0.001208
42,799.862,2.4157,1.47666,0.98218,0.63148,0.42011,0.44452,0.14016,2.32274,1.3391,1.00746,0.0011882,0.0011882,0.0011882
43,818.607,2.37518,1.46491,0.97693,0.60613,0.44077,0.46389,0.15872,2.27077,1.31807,0.99425,0.0011684,0.0011684,0.0011684
44,837.425,2.3015,1.41658,0.96731,0.61916,0.40634,0.4347,0.14254,2.2949,1.35236,1.00438,0.0011486,0.0011486,0.0011486
45,856.233,2.33282,1.41831,0.97175,0.65972,0.43795,0.48149,0.1624,2.23251,1.36405,0.98744,0.0011288,0.0011288,0.0011288
