epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.4532,3.92033,155.756,1.42532,0.26294,0.27824,0.13142,0.03454,3.01926,5.87371,1.08758,0.000652174,0.000652174,0.000652174
2,67.5022,2.84599,3.17595,0.99028,0.39939,0.34848,0.25352,0.07844,2.74831,3.47884,0.97517,0.00131014,0.00131014,0.00131014
3,93.3551,2.64506,2.92859,0.96042,0.31083,0.27961,0.19403,0.04405,3.11503,2.92437,0.97913,0.0019593,0.0019593,0.0019593
4,119.416,2.60733,2.78934,0.95473,0.48298,0.38017,0.31081,0.08178,2.65956,2.74112,0.93794,0.0019604,0.0019604,0.0019604
5,145.271,2.61232,2.62001,0.95386,0.46363,0.39669,0.34096,0.10567,2.57945,2.53442,0.94325,0.0019472,0.0019472,0.0019472
6,171.447,2.57188,2.53303,0.94718,0.50886,0.42813,0.4035,0.12741,2.4065,2.49342,0.91854,0.001934,0.001934,0.001934
7,197.367,2.42237,2.41806,0.94155,0.58007,0.4573,0.44238,0.13698,2.34362,2.35558,0.91809,0.0019208,0.0019208,0.0019208
8,223.281,2.48348,2.40021,0.9344,0.63485,0.5124,0.52295,0.18035,2.26652,2.06135,0.91609,0.0019076,0.0019076,0.0019076
9,249.099,2.39762,2.32742,0.92222,0.59135,0.44215,0.44846,0.14283,2.46668,2.20231,0.91136,0.0018944,0.0018944,0.0018944
10,274.647,2.36407,2.32446,0.92178,0.60908,0.49311,0.50389,0.16198,2.37328,2.17002,0.93145,0.0018812,0.0018812,0.0018812
11,300.114,2.35684,2.24323,0.9237,0.60654,0.49898,0.51119,0.17638,2.2715,2.06812,0.91385,0.001868,0.001868,0.001868
12,325.681,2.31412,2.19401,0.92004,0.6726,0.47245,0.52564,0.17857,2.30223,2.0236,0.91173,0.0018548,0.0018548,0.0018548
