epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1271.73,2.08349,1.80017,0.88063,0.72824,0.61019,0.64667,0.26133,2.00538,1.65447,0.88824,0.0014588,0.0014588,0.0014588
43,1301.74,2.10474,1.861,0.88962,0.7359,0.57571,0.64015,0.2537,2.09713,1.73113,0.89894,0.0014456,0.0014456,0.0014456
44,1331.2,2.07887,1.79202,0.88807,0.75163,0.54545,0.61085,0.22264,2.17405,1.80544,0.89617,0.0014324,0.0014324,0.0014324
45,1361.61,2.02896,1.748,0.8743,0.78823,0.64187,0.69483,0.26617,2.02454,1.60718,0.88399,0.0014192,0.0014192,0.0014192
46,1392.17,2.04401,1.74128,0.88172,0.77314,0.55372,0.64202,0.23845,2.019,1.68056,0.88721,0.001406,0.001406,0.001406
47,1422.46,2.0388,1.75707,0.88321,0.7232,0.54959,0.61041,0.23073,2.17228,1.72306,0.90031,0.0013928,0.0013928,0.0013928
48,1452.98,2.09681,1.78375,0.88284,0.80707,0.5474,0.65356,0.26017,1.99773,1.6802,0.88069,0.0013796,0.0013796,0.0013796
49,1483.59,2.09737,1.77365,0.88083,0.75792,0.61239,0.67212,0.25816,2.01875,1.6175,0.88927,0.0013664,0.0013664,0.0013664
50,1514.05,2.03042,1.736,0.87095,0.74795,0.58815,0.66369,0.26215,2.02166,1.64118,0.88442,0.0013532,0.0013532,0.0013532
51,1544.73,2.05306,1.75282,0.88865,0.75989,0.57542,0.65736,0.26057,2.0379,1.61772,0.89228,0.00134,0.00134,0.00134
52,1575.23,2.03018,1.77407,0.87372,0.79825,0.58953,0.68431,0.27491,1.99635,1.66624,0.88702,0.0013268,0.0013268,0.0013268
53,1606.06,2.06139,1.75572,0.88382,0.76582,0.6126,0.67853,0.2643,2.01545,1.63201,0.88506,0.0013136,0.0013136,0.0013136
54,1637.06,2.04637,1.7339,0.8673,0.79983,0.58402,0.67509,0.2686,2.04257,1.63778,0.89094,0.0013004,0.0013004,0.0013004
55,1667.49,2.04507,1.76548,0.87744,0.78933,0.61415,0.70083,0.28733,1.96039,1.56472,0.8805,0.0012872,0.0012872,0.0012872
56,1698.63,2.01463,1.74471,0.87279,0.75981,0.59694,0.67251,0.26725,1.99465,1.64429,0.8819,0.001274,0.001274,0.001274
57,1729.07,2.06825,1.77321,0.88198,0.77086,0.57438,0.65742,0.25825,2.06695,1.69916,0.89217,0.0012608,0.0012608,0.0012608
58,1759.73,2.05066,1.69607,0.87939,0.77206,0.60193,0.68819,0.27856,1.99306,1.6064,0.88731,0.0012476,0.0012476,0.0012476
59,1790.36,2.0253,1.68994,0.86752,0.75198,0.62643,0.68819,0.26958,2.01978,1.63476,0.88769,0.0012344,0.0012344,0.0012344
60,1821.04,2.01766,1.67826,0.87031,0.78537,0.61994,0.69325,0.2774,2.01176,1.61567,0.88337,0.0012212,0.0012212,0.0012212
61,1851.86,2.01131,1.73613,0.87248,0.80926,0.5727,0.66603,0.25827,2.05887,1.61218,0.8873,0.001208,0.001208,0.001208
62,1882.44,1.99826,1.69296,0.86687,0.76657,0.5978,0.69271,0.28507,1.99086,1.74586,0.8821,0.0011948,0.0011948,0.0011948
63,1912.25,2.00446,1.70901,0.8668,0.80512,0.60744,0.70332,0.27704,1.98576,1.5555,0.88017,0.0011816,0.0011816,0.0011816
64,1941.82,1.99233,1.70068,0.87688,0.78728,0.61295,0.68483,0.25998,2.09906,1.64332,0.89566,0.0011684,0.0011684,0.0011684
65,1971.46,1.97761,1.64268,0.86639,0.77805,0.62773,0.69541,0.28245,1.98106,1.58186,0.88724,0.0011552,0.0011552,0.0011552
66,2001.07,1.98752,1.63984,0.87292,0.7738,0.65023,0.70945,0.28025,1.98001,1.54384,0.88211,0.001142,0.001142,0.001142
67,2030.77,2.00253,1.68659,0.87358,0.79514,0.60882,0.70619,0.29119,1.9699,1.58947,0.88268,0.0011288,0.0011288,0.0011288
68,2060.4,2.00633,1.66426,0.87255,0.77973,0.63085,0.69619,0.27206,1.9815,1.59235,0.88259,0.0011156,0.0011156,0.0011156
69,2090.16,1.98217,1.68632,0.86793,0.78382,0.63361,0.68521,0.26695,2.03811,1.55689,0.88416,0.0011024,0.0011024,0.0011024
70,2119.55,1.95086,1.61553,0.86876,0.78341,0.63771,0.70425,0.28164,2.01148,1.58681,0.89164,0.0010892,0.0010892,0.0010892
71,2149.04,1.93789,1.59451,0.86363,0.78405,0.61011,0.67529,0.27083,2.01074,1.58416,0.89098,0.001076,0.001076,0.001076
72,2178.72,1.95997,1.62356,0.86638,0.76504,0.63774,0.70434,0.28951,1.99781,1.66203,0.87976,0.0010628,0.0010628,0.0010628
73,2208.42,1.99142,1.70943,0.86595,0.80179,0.64076,0.71767,0.28956,1.9826,1.58649,0.87979,0.0010496,0.0010496,0.0010496
74,2237.98,1.96296,1.64136,0.86641,0.79028,0.64881,0.72293,0.28629,1.98208,1.56532,0.88801,0.0010364,0.0010364,0.0010364
75,2267.74,1.9715,1.6477,0.87003,0.81252,0.61157,0.71403,0.2859,2.04197,1.57539,0.88427,0.0010232,0.0010232,0.0010232
76,2296.95,1.92739,1.58463,0.86814,0.79096,0.58953,0.69017,0.27861,2.02703,1.60211,0.88514,0.00101,0.00101,0.00101
77,2326.22,1.96985,1.59263,0.87051,0.75084,0.63091,0.69653,0.28661,1.97204,1.56553,0.88215,0.0009968,0.0009968,0.0009968
78,2356,1.94548,1.65261,0.85838,0.81669,0.61019,0.70024,0.29213,1.99494,1.61231,0.88689,0.0009836,0.0009836,0.0009836
79,2386.45,1.94629,1.59699,0.86841,0.77873,0.63018,0.70715,0.28472,1.9808,1.53491,0.88335,0.0009704,0.0009704,0.0009704
