epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1155,3.60685,24.8492,1.25747,0.31115,0.34986,0.20642,0.05595,2.9312,1.8443,0.9995,0.000659341,0.000659341,0.000659341
2,23.5096,2.86579,1.96337,0.99034,0.44658,0.32455,0.29937,0.09308,2.77251,2.11512,1.00847,0.00131726,0.00131726,0.00131726
3,34.3425,2.7731,1.86368,0.98236,0.38523,0.43846,0.30383,0.09292,2.65236,1.88768,0.98194,0.00196637,0.00196637,0.00196637
4,44.7898,2.67574,1.72352,0.96694,0.4267,0.36501,0.29953,0.08366,2.62582,1.64096,0.96302,0.0019604,0.0019604,0.0019604
5,55.2001,2.63283,1.66635,0.96564,0.45845,0.38981,0.3402,0.09894,2.68061,1.64308,0.95504,0.0019472,0.0019472,0.0019472
6,65.7687,2.57462,1.63351,0.95029,0.58745,0.46877,0.45025,0.13979,2.44348,1.52734,0.94034,0.001934,0.001934,0.001934
7,76.1569,2.53865,1.56432,0.94512,0.46262,0.27985,0.27583,0.07548,2.89578,1.9619,0.95825,0.0019208,0.0019208,0.0019208
8,86.5399,2.51773,1.55352,0.93236,0.61424,0.46556,0.48184,0.14686,2.46011,1.34752,0.93275,0.0019076,0.0019076,0.0019076
9,96.9617,2.43244,1.4791,0.92632,0.61784,0.50138,0.50616,0.16211,2.36968,1.30075,0.92179,0.0018944,0.0018944,0.0018944
10,107.526,2.443,1.47995,0.93336,0.62798,0.52342,0.52835,0.18131,2.29065,1.31905,0.91855,0.0018812,0.0018812,0.0018812
11,117.954,2.39558,1.43561,0.92501,0.57988,0.4544,0.45907,0.13852,2.54073,1.3921,0.92318,0.001868,0.001868,0.001868
12,128.393,2.40142,1.45116,0.92473,0.51293,0.3844,0.37679,0.11561,2.63195,1.53743,0.93615,0.0018548,0.0018548,0.0018548
13,138.835,2.39922,1.41442,0.91922,0.62743,0.5,0.5122,0.18769,2.1922,1.28706,0.90889,0.0018416,0.0018416,0.0018416
14,149.302,2.3388,1.40153,0.91359,0.66945,0.49311,0.51971,0.16951,2.30723,1.34945,0.91135,0.0018284,0.0018284,0.0018284
15,159.67,2.33323,1.40041,0.91248,0.68563,0.53774,0.56138,0.19677,2.18532,1.21618,0.89648,0.0018152,0.0018152,0.0018152
16,170.127,2.27769,1.35742,0.90905,0.70009,0.56612,0.60789,0.21918,2.22976,1.2301,0.91116,0.001802,0.001802,0.001802
17,180.607,2.31359,1.34069,0.90883,0.60514,0.49862,0.50533,0.15527,2.47987,1.3905,0.90344,0.0017888,0.0017888,0.0017888
18,191.009,2.26656,1.30308,0.91232,0.66765,0.53994,0.58359,0.20984,2.1764,1.22585,0.90674,0.0017756,0.0017756,0.0017756
19,201.389,2.27708,1.33935,0.90005,0.67282,0.51928,0.55506,0.18199,2.24674,1.29085,0.90663,0.0017624,0.0017624,0.0017624
20,211.835,2.22423,1.31143,0.90604,0.71019,0.52755,0.57897,0.2039,2.19064,1.22131,0.90468,0.0017492,0.0017492,0.0017492
21,222.285,2.2197,1.32946,0.91322,0.70526,0.5504,0.57658,0.19767,2.20771,1.22881,0.89995,0.001736,0.001736,0.001736
22,232.799,2.22966,1.2983,0.91162,0.67065,0.53011,0.55347,0.18371,2.2676,1.23697,0.89755,0.0017228,0.0017228,0.0017228
23,243.193,2.2331,1.27652,0.9046,0.70209,0.50826,0.57545,0.21025,2.21165,1.23438,0.91502,0.0017096,0.0017096,0.0017096
24,253.603,2.2357,1.27408,0.89843,0.70999,0.50581,0.58016,0.21256,2.21076,1.21051,0.89684,0.0016964,0.0016964,0.0016964
25,263.982,2.19818,1.25671,0.89762,0.77195,0.52219,0.59575,0.21448,2.22017,1.2095,0.90797,0.0016832,0.0016832,0.0016832
26,274.376,2.20785,1.22991,0.90217,0.68652,0.51928,0.56026,0.20205,2.15256,1.24066,0.89927,0.00167,0.00167,0.00167
