epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4443,3.42421,23.8796,1.23315,0.43102,0.33077,0.28131,0.08466,2.77819,2.60649,1.00505,0.000659341,0.000659341,0.000659341
2,38.2636,2.80922,1.9474,0.9921,0.46339,0.38292,0.3265,0.10177,2.48016,1.84613,0.95425,0.00131726,0.00131726,0.00131726
3,53.09,2.66911,1.80041,0.96747,0.02174,0.14718,0.01002,0.00235,3.63134,inf,1.08542,0.00196637,0.00196637,0.00196637
4,67.7464,2.57556,1.70605,0.95449,0.47671,0.44353,0.37132,0.11717,2.70018,1.63333,0.97111,0.0019604,0.0019604,0.0019604
5,82.5274,2.58426,1.70397,0.94953,0.54843,0.4449,0.43731,0.13934,2.45789,1.39173,0.93169,0.0019472,0.0019472,0.0019472
6,97.2703,2.49963,1.57075,0.94246,0.61165,0.43526,0.43254,0.13035,2.49219,1.34291,0.91669,0.001934,0.001934,0.001934
7,111.929,2.45974,1.60457,0.93366,0.59637,0.50138,0.50711,0.15779,2.37514,1.3016,0.90969,0.0019208,0.0019208,0.0019208
8,126.541,2.39614,1.51528,0.9253,0.65658,0.45317,0.50809,0.17321,2.30295,1.29713,0.91445,0.0019076,0.0019076,0.0019076
9,141.236,2.40736,1.50317,0.92665,0.63104,0.5,0.51762,0.1682,2.2546,1.31718,0.91405,0.0018944,0.0018944,0.0018944
10,155.855,2.3427,1.4751,0.92581,0.6866,0.5,0.54133,0.1961,2.2603,1.3138,0.91185,0.0018812,0.0018812,0.0018812
11,170.569,2.33256,1.46372,0.91744,0.69699,0.51515,0.56959,0.19829,2.2076,1.24248,0.91015,0.001868,0.001868,0.001868
12,185.254,2.29378,1.4298,0.91244,0.71823,0.51102,0.56577,0.20771,2.13924,1.19252,0.89348,0.0018548,0.0018548,0.0018548
13,200.324,2.2643,1.41198,0.91002,0.72713,0.47521,0.54626,0.19419,2.18048,1.2813,0.91128,0.0018416,0.0018416,0.0018416
14,215.016,2.27561,1.40628,0.91356,0.76302,0.5455,0.59474,0.20839,2.14567,1.16848,0.89594,0.0018284,0.0018284,0.0018284
15,230.045,2.29065,1.39968,0.91074,0.74694,0.53857,0.59907,0.21339,2.08394,1.18096,0.90132,0.0018152,0.0018152,0.0018152
16,244.914,2.24249,1.37753,0.90387,0.73577,0.56474,0.59719,0.2071,2.18711,1.1938,0.8985,0.001802,0.001802,0.001802
17,259.848,2.24829,1.38742,0.90701,0.69533,0.54132,0.57294,0.2001,2.22946,1.16576,0.91001,0.0017888,0.0017888,0.0017888
18,274.573,2.22772,1.32758,0.90893,0.7262,0.56628,0.61186,0.22265,2.07392,1.15542,0.89117,0.0017756,0.0017756,0.0017756
19,289.617,2.23581,1.33908,0.90577,0.68116,0.55096,0.58201,0.2178,2.14945,1.17955,0.90305,0.0017624,0.0017624,0.0017624
20,304.366,2.20432,1.33537,0.89908,0.7904,0.59642,0.66495,0.24919,2.04627,1.09364,0.89421,0.0017492,0.0017492,0.0017492
21,319.832,2.18639,1.3126,0.89456,0.72498,0.56474,0.62488,0.23982,2.13079,1.09972,0.90041,0.001736,0.001736,0.001736
22,334.507,2.18924,1.30723,0.89839,0.76929,0.56492,0.63003,0.22552,2.10797,1.12656,0.88518,0.0017228,0.0017228,0.0017228
23,349.508,2.16805,1.29881,0.89712,0.72004,0.58809,0.61791,0.23036,2.13725,1.11147,0.90453,0.0017096,0.0017096,0.0017096
24,364.437,2.1384,1.2596,0.89788,0.74377,0.57974,0.63207,0.24634,2.02592,1.10366,0.88317,0.0016964,0.0016964,0.0016964
25,379.407,2.13437,1.27308,0.89594,0.80663,0.54132,0.63085,0.23972,2.06107,1.09338,0.88652,0.0016832,0.0016832,0.0016832
26,394.077,2.11822,1.26413,0.89442,0.76019,0.57576,0.63764,0.24582,2.09173,1.11595,0.89419,0.00167,0.00167,0.00167
27,408.856,2.11011,1.25708,0.89185,0.73202,0.58696,0.63748,0.24775,2.03339,1.07269,0.89146,0.0016568,0.0016568,0.0016568
28,423.561,2.10276,1.24858,0.89212,0.74887,0.57094,0.63851,0.24005,2.04764,1.12797,0.88718,0.0016436,0.0016436,0.0016436
29,438.299,2.11828,1.23127,0.88982,0.76568,0.59229,0.65383,0.25463,2.05796,1.04769,0.89443,0.0016304,0.0016304,0.0016304
30,453.199,2.08234,1.22112,0.8853,0.7897,0.59642,0.67001,0.25971,2.04803,1.03753,0.89762,0.0016172,0.0016172,0.0016172
31,468.186,2.08606,1.21118,0.87957,0.80356,0.59162,0.64275,0.2444,1.99949,1.05115,0.88854,0.001604,0.001604,0.001604
32,483.169,2.09937,1.22145,0.88375,0.74483,0.58678,0.63546,0.23281,2.091,1.13472,0.89542,0.0015908,0.0015908,0.0015908
33,497.922,2.09341,1.218,0.88413,0.77784,0.57989,0.64602,0.23083,2.11661,1.09627,0.88791,0.0015776,0.0015776,0.0015776
34,513.429,2.06735,1.19219,0.88572,0.82295,0.57438,0.65377,0.25989,1.95874,1.03966,0.88559,0.0015644,0.0015644,0.0015644
