epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.1265,4.13913,13.3738,1.62533,0.34348,0.21763,0.13974,0.03141,3.41182,3.02359,1.2844,0.000659341,0.000659341,0.000659341
2,27.9382,3.34792,3.17817,1.31971,0.53914,0.38705,0.35119,0.09434,3.13477,1.73843,1.25572,0.00131726,0.00131726,0.00131726
3,39.1763,3.22548,2.26972,1.28692,0.47636,0.42354,0.37689,0.11544,2.97859,1.95362,1.26786,0.00196637,0.00196637,0.00196637
4,50.3589,3.17725,1.94678,1.2871,0.55077,0.44215,0.42641,0.12601,2.94563,1.73126,1.24148,0.0019604,0.0019604,0.0019604
5,61.5494,3.14878,1.89197,1.27677,0.4809,0.38567,0.35289,0.10011,3.10749,1.57586,1.23167,0.0019472,0.0019472,0.0019472
6,72.7102,3.05837,1.75766,1.26675,0.53839,0.40484,0.38877,0.10428,3.10224,1.5102,1.24169,0.001934,0.001934,0.001934
7,84.1165,3.00228,1.71434,1.25294,0.59368,0.47497,0.46837,0.1498,2.74948,1.40224,1.21311,0.0019208,0.0019208,0.0019208
8,95.2854,2.92512,1.63259,1.24723,0.60856,0.43802,0.46286,0.14693,2.9596,1.40497,1.25736,0.0019076,0.0019076,0.0019076
9,106.482,2.86767,1.5602,1.23773,0.5947,0.45179,0.47084,0.1621,2.72131,1.45501,1.21949,0.0018944,0.0018944,0.0018944
10,117.672,2.87577,1.58886,1.24142,0.5192,0.43284,0.40638,0.11492,2.99818,1.57741,1.25719,0.0018812,0.0018812,0.0018812
11,128.859,2.84034,1.58815,1.22397,0.65339,0.50275,0.53069,0.17788,2.73336,1.40654,1.21937,0.001868,0.001868,0.001868
12,140.023,2.79078,1.53628,1.21968,0.63452,0.45455,0.4891,0.16857,2.78548,1.42752,1.21569,0.0018548,0.0018548,0.0018548
13,151.224,2.79419,1.53236,1.22596,0.59765,0.45317,0.47672,0.16252,2.75916,1.42653,1.22333,0.0018416,0.0018416,0.0018416
14,162.392,2.79428,1.49306,1.22746,0.55527,0.42994,0.40998,0.13164,2.91549,1.45911,1.23952,0.0018284,0.0018284,0.0018284
15,174.075,2.75762,1.48669,1.2142,0.65581,0.51377,0.53724,0.18168,2.67863,1.29586,1.21346,0.0018152,0.0018152,0.0018152
16,185.269,2.73533,1.47797,1.21786,0.61305,0.45868,0.49208,0.14842,2.8674,1.32558,1.25255,0.001802,0.001802,0.001802
17,196.448,2.74843,1.44825,1.2117,0.68835,0.48898,0.53861,0.18645,2.67465,1.29959,1.18448,0.0017888,0.0017888,0.0017888
18,207.623,2.72775,1.42698,1.21864,0.71695,0.50551,0.54926,0.19708,2.58536,1.22737,1.20015,0.0017756,0.0017756,0.0017756
19,218.819,2.68841,1.41853,1.21363,0.66176,0.47245,0.51856,0.17819,2.72086,1.31131,1.21533,0.0017624,0.0017624,0.0017624
20,230.024,2.70743,1.42209,1.21055,0.65851,0.48607,0.51909,0.18069,2.75611,1.36716,1.21677,0.0017492,0.0017492,0.0017492
21,241.229,2.69811,1.44632,1.20596,0.72262,0.49587,0.57299,0.21166,2.57204,1.22844,1.20078,0.001736,0.001736,0.001736
22,252.408,2.69074,1.41061,1.21012,0.70137,0.53701,0.58524,0.20709,2.56606,1.23491,1.20095,0.0017228,0.0017228,0.0017228
