epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.7614,3.57862,23.1687,1.34258,0.38678,0.38981,0.2729,0.07898,2.86071,2.59192,0.99595,0.000659341,0.000659341,0.000659341
2,32.5612,2.96225,2.03553,1.03732,0.40308,0.35262,0.27818,0.07432,2.91674,1.70917,0.96794,0.00131726,0.00131726,0.00131726
3,47.3029,2.85561,1.85301,1.01908,0.42476,0.45972,0.28056,0.08476,nan,nan,nan,0.00196637,0.00196637,0.00196637
4,62.0546,2.74192,1.77544,1.00287,0.47001,0.43388,0.36167,0.10133,2.49219,1.83296,0.94113,0.0019604,0.0019604,0.0019604
5,76.7743,2.72672,1.73694,0.9938,0.54297,0.44766,0.42755,0.12317,2.497,1.45826,0.92738,0.0019472,0.0019472,0.0019472
6,91.4465,2.59949,1.6367,0.97819,0.58433,0.46006,0.46449,0.14798,2.39666,1.42482,0.93458,0.001934,0.001934,0.001934
7,106.151,2.5895,1.6197,0.97057,0.44746,0.3416,0.28137,0.0785,2.76776,1.72549,0.94328,0.0019208,0.0019208,0.0019208
8,120.786,2.54726,1.57741,0.96381,0.62228,0.49862,0.49927,0.15563,2.31397,1.31275,0.92233,0.0019076,0.0019076,0.0019076
9,135.545,2.50024,1.55788,0.96215,0.59672,0.47934,0.47466,0.15416,2.3767,1.35582,0.92716,0.0018944,0.0018944,0.0018944
10,150.221,2.51263,1.53365,0.95831,0.65107,0.45747,0.45896,0.13919,2.42006,1.38572,0.92316,0.0018812,0.0018812,0.0018812
11,164.967,2.44276,1.47396,0.94818,0.58798,0.55038,0.55093,0.19329,2.20532,1.28308,0.91215,0.001868,0.001868,0.001868
12,179.695,2.43143,1.48505,0.94355,0.68113,0.49724,0.54506,0.18952,2.20884,1.31213,0.91242,0.0018548,0.0018548,0.0018548
13,194.405,2.40677,1.46029,0.94601,0.66014,0.52975,0.56305,0.19193,2.257,1.24573,0.90586,0.0018416,0.0018416,0.0018416
14,209.093,2.38982,1.43431,0.9386,0.67502,0.5124,0.54537,0.1883,2.21742,1.21134,0.91611,0.0018284,0.0018284,0.0018284
15,224.112,2.35174,1.41761,0.93428,0.59788,0.51608,0.51883,0.18089,2.22734,1.25827,0.90799,0.0018152,0.0018152,0.0018152
16,238.829,2.33988,1.40486,0.9311,0.65572,0.53255,0.55299,0.18668,2.21409,1.23496,0.90576,0.001802,0.001802,0.001802
17,253.583,2.32802,1.38969,0.92934,0.69049,0.54545,0.60651,0.22309,2.09134,1.13111,0.89017,0.0017888,0.0017888,0.0017888
18,268.323,2.34359,1.35546,0.93683,0.72437,0.53936,0.58079,0.19063,2.2435,1.18722,0.90012,0.0017756,0.0017756,0.0017756
19,283.047,2.28701,1.34378,0.93277,0.66307,0.52479,0.55955,0.19275,2.18519,1.19632,0.90208,0.0017624,0.0017624,0.0017624
20,297.777,2.28625,1.3582,0.92253,0.64842,0.51824,0.55087,0.18763,2.20297,1.23487,0.90357,0.0017492,0.0017492,0.0017492
21,312.5,2.3017,1.35193,0.92318,0.69872,0.54959,0.59295,0.21215,2.15446,1.19614,0.89796,0.001736,0.001736,0.001736
22,327.359,2.28613,1.33025,0.91981,0.72283,0.55679,0.62565,0.22095,2.14989,1.12953,0.89498,0.0017228,0.0017228,0.0017228
23,342.109,2.22828,1.29898,0.91623,0.66108,0.52066,0.55153,0.19044,2.17465,1.21315,0.90138,0.0017096,0.0017096,0.0017096
24,356.898,2.20368,1.27522,0.92009,0.73921,0.56336,0.60831,0.228,2.10138,1.22672,0.89042,0.0016964,0.0016964,0.0016964
25,371.682,2.19193,1.28666,0.90922,0.77031,0.53719,0.61653,0.23804,2.07696,1.08342,0.89977,0.0016832,0.0016832,0.0016832
26,386.453,2.20894,1.27905,0.91066,0.73771,0.54545,0.61729,0.23373,2.0883,1.12803,0.89272,0.00167,0.00167,0.00167
27,401.181,2.19399,1.26629,0.91375,0.66718,0.54672,0.57965,0.19764,2.2732,1.16911,0.90981,0.0016568,0.0016568,0.0016568
28,415.864,2.19856,1.25731,0.91009,0.66691,0.55156,0.58135,0.20201,2.31776,1.1596,0.90385,0.0016436,0.0016436,0.0016436
29,430.607,2.18902,1.23563,0.908,0.72995,0.54357,0.60878,0.23638,2.04093,1.07243,0.8982,0.0016304,0.0016304,0.0016304
30,445.412,2.16683,1.2316,0.90578,0.78191,0.57576,0.64411,0.24378,2.06572,1.07454,0.89089,0.0016172,0.0016172,0.0016172
31,460.484,2.14627,1.25223,0.90398,0.73911,0.56612,0.6289,0.24761,2.0327,1.06362,0.89278,0.001604,0.001604,0.001604
32,475.289,2.15669,1.24137,0.89989,0.71034,0.57086,0.61539,0.22305,2.13787,1.09863,0.89486,0.0015908,0.0015908,0.0015908
33,490.023,2.14195,1.22337,0.90225,0.75089,0.56466,0.62885,0.23422,2.04814,1.09478,0.88662,0.0015776,0.0015776,0.0015776
34,504.933,2.12794,1.21226,0.90186,0.7908,0.52893,0.62047,0.23126,2.08591,1.10186,0.88138,0.0015644,0.0015644,0.0015644
35,519.649,2.10748,1.20063,0.89847,0.76952,0.61623,0.675,0.25812,2.01171,1.03734,0.88571,0.0015512,0.0015512,0.0015512
36,534.881,2.12033,1.204,0.90087,0.77924,0.59366,0.65468,0.24991,1.98547,1.0458,0.8861,0.001538,0.001538,0.001538
37,549.533,2.12012,1.18856,0.89866,0.72698,0.59504,0.64614,0.24677,1.9928,1.12266,0.89095,0.0015248,0.0015248,0.0015248
38,564.07,2.09204,1.16669,0.90037,0.76608,0.59997,0.67504,0.25829,1.98955,1.08165,0.89067,0.0015116,0.0015116,0.0015116
