epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.8751,3.6379,175.393,1.31499,0.42137,0.34289,0.26483,0.06894,2.821,10.1394,0.96621,0.0703529,0.00329412,0.00329412
2,41.0288,2.81601,6.1771,0.96908,0.36672,0.40243,0.25992,0.07053,2.64705,10.0873,0.94007,0.0403092,0.00658371,0.00658371
3,60.7502,2.95436,5.84677,0.97661,0.34378,0.29107,0.21591,0.06158,2.9175,7.78148,1.02109,0.0102215,0.0098293,0.0098293
4,80.4486,2.93122,5.64497,0.98584,0.4075,0.44212,0.28193,0.06861,2.94705,10.7777,0.99701,0.009802,0.009802,0.009802
5,100.126,2.80976,5.26719,0.96659,0.45471,0.42448,0.36815,0.10738,2.61688,6.48766,0.95196,0.009736,0.009736,0.009736
6,119.78,2.70706,4.89346,0.96644,0.42649,0.3925,0.28915,0.08211,2.92383,5.06113,0.98516,0.00967,0.00967,0.00967
7,139.385,2.60798,4.74505,0.95452,0.46557,0.41676,0.35366,0.10229,2.65085,6.14516,0.9484,0.009604,0.009604,0.009604
8,159.018,2.54001,4.62133,0.93891,0.61493,0.46637,0.43791,0.12031,2.56434,4.44736,0.9434,0.009538,0.009538,0.009538
9,178.674,2.54011,4.51548,0.94189,0.61867,0.47519,0.47917,0.16271,2.40634,4.22121,0.93085,0.009472,0.009472,0.009472
10,198.369,2.46468,4.43609,0.93208,0.61448,0.5226,0.51847,0.16557,2.47858,4.12315,0.92987,0.009406,0.009406,0.009406
11,218.03,2.45436,4.35307,0.93513,0.61851,0.52017,0.50034,0.15913,2.39844,4.12753,0.91766,0.00934,0.00934,0.00934
12,237.666,2.42918,4.26355,0.92361,0.62157,0.48713,0.50663,0.16269,2.35167,3.9018,0.91492,0.009274,0.009274,0.009274
13,257.257,2.38374,4.1304,0.92301,0.69885,0.57993,0.61468,0.21753,2.34977,3.87462,0.92729,0.009208,0.009208,0.009208
14,276.922,2.39265,4.16367,0.92138,0.69753,0.53363,0.55046,0.19496,2.35665,3.98353,0.92062,0.009142,0.009142,0.009142
15,296.515,2.37327,4.08038,0.92113,0.68453,0.6005,0.62591,0.21301,2.26693,3.50789,0.91275,0.009076,0.009076,0.009076
16,316.165,2.36996,4.10754,0.91314,0.6703,0.59427,0.60694,0.21145,2.31421,3.7079,0.91517,0.00901,0.00901,0.00901
17,335.771,2.34793,4.10025,0.91117,0.71183,0.58104,0.60809,0.20698,2.23081,3.59838,0.90771,0.008944,0.008944,0.008944
18,355.419,2.32876,4.00152,0.90994,0.70438,0.57001,0.60994,0.22318,2.26991,3.55928,0.90493,0.008878,0.008878,0.008878
19,375.071,2.29034,3.87582,0.90994,0.73831,0.5848,0.63656,0.24143,2.24267,3.33157,0.91148,0.008812,0.008812,0.008812
