epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.6963,3.86214,80.1095,1.42899,0.01659,0.08264,0.00383,0.00093,3.84652,101.416,1.17124,0.000652174,0.000652174,0.000652174
2,47.3046,2.86265,3.22241,0.98968,0.19951,0.12534,0.05456,0.01157,4.18538,4.93629,1.18691,0.00131014,0.00131014,0.00131014
3,69.5546,2.73934,2.92815,0.98205,0.24456,0.30303,0.13828,0.03578,2.92661,3.75154,1.00637,0.0019593,0.0019593,0.0019593
4,91.7468,2.7987,2.87111,0.97692,0.47664,0.38843,0.33759,0.09545,2.67003,2.92632,0.9428,0.0019604,0.0019604,0.0019604
5,113.652,2.69294,2.66342,0.96572,0.55292,0.43251,0.42027,0.1278,2.51014,2.23421,0.95767,0.0019472,0.0019472,0.0019472
6,134.828,2.56949,2.52941,0.9525,0.49284,0.46982,0.42234,0.1336,2.47145,2.46463,0.95189,0.001934,0.001934,0.001934
7,155.823,2.50393,2.48592,0.9509,0.52327,0.36639,0.34359,0.10432,2.61676,2.77856,0.9658,0.0019208,0.0019208,0.0019208
8,176.871,2.51175,2.42005,0.93578,0.53476,0.46694,0.43808,0.13058,2.44359,2.31795,0.94204,0.0019076,0.0019076,0.0019076
9,197.995,2.43943,2.35366,0.92909,0.57642,0.40909,0.40478,0.11315,2.59611,2.50568,0.97646,0.0018944,0.0018944,0.0018944
10,218.975,2.46028,2.39185,0.9299,0.62041,0.47383,0.4933,0.16228,2.34704,2.14232,0.93243,0.0018812,0.0018812,0.0018812
11,239.981,2.42641,2.29643,0.93004,0.61076,0.48209,0.48152,0.15626,2.31071,2.0775,0.92016,0.001868,0.001868,0.001868
12,260.998,2.35633,2.20562,0.92797,0.61943,0.48201,0.50661,0.16662,2.2705,2.06716,0.91978,0.0018548,0.0018548,0.0018548
13,282.297,2.32691,2.23323,0.90843,0.57972,0.47107,0.47267,0.16332,2.38608,2.17786,0.91938,0.0018416,0.0018416,0.0018416
14,303.451,2.34243,2.20797,0.91572,0.70089,0.50413,0.53653,0.17697,2.3646,1.96999,0.93634,0.0018284,0.0018284,0.0018284
15,324.545,2.36675,2.24213,0.92183,0.71568,0.52755,0.57568,0.20239,2.24509,1.92152,0.91855,0.0018152,0.0018152,0.0018152
16,345.592,2.29977,2.12986,0.91254,0.68051,0.55234,0.58095,0.20137,2.17704,1.89892,0.89714,0.001802,0.001802,0.001802
17,366.606,2.27331,2.11873,0.90393,0.70944,0.52802,0.57476,0.19758,2.19262,1.88347,0.9206,0.0017888,0.0017888,0.0017888
18,387.338,2.28119,2.11975,0.90764,0.63882,0.54959,0.57036,0.20584,2.16395,1.86134,0.90737,0.0017756,0.0017756,0.0017756
19,408.393,2.27273,2.13332,0.91248,0.69213,0.54499,0.58207,0.1967,2.27027,1.92814,0.91284,0.0017624,0.0017624,0.0017624
20,429.258,2.28429,2.10008,0.91471,0.7124,0.51928,0.56666,0.191,2.26185,1.89093,0.90254,0.0017492,0.0017492,0.0017492
21,450.24,2.25058,1.97505,0.90723,0.68192,0.49449,0.55807,0.19643,2.23561,1.85841,0.9189,0.001736,0.001736,0.001736
22,471.879,2.21361,2.0126,0.90833,0.67745,0.53994,0.58345,0.2199,2.16898,1.88547,0.90953,0.0017228,0.0017228,0.0017228
23,493.195,2.27437,2.05145,0.91164,0.67368,0.53857,0.56322,0.19605,2.20014,1.89776,0.91416,0.0017096,0.0017096,0.0017096
24,514.061,2.23774,2.03183,0.90939,0.68168,0.54821,0.57865,0.20765,2.20592,1.81471,0.92009,0.0016964,0.0016964,0.0016964
25,536.139,2.21918,1.99973,0.90359,0.6952,0.51838,0.5688,0.19448,2.20437,1.92488,0.91231,0.0016832,0.0016832,0.0016832
