epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2147.91,2.76175,1.07036,2.98603,0.6545,0.51925,0.52973,0.18583,3.60888,1.3175,1.82554,0.007162,0.007162,0.007162
45,2196.42,2.7399,1.06779,2.96228,0.67427,0.48188,0.51772,0.19564,3.50609,1.26868,1.80797,0.007096,0.007096,0.007096
46,2245.05,2.74904,1.05845,2.95874,0.67703,0.50689,0.53776,0.18818,3.49044,1.28691,1.8072,0.00703,0.00703,0.00703
47,2292.97,2.73617,1.05663,2.96643,0.64167,0.52291,0.53075,0.18292,3.55614,1.31844,1.81952,0.006964,0.006964,0.006964
48,2341.31,2.74759,1.06769,2.96024,0.68713,0.53242,0.54033,0.19514,3.53887,1.25007,1.81726,0.006898,0.006898,0.006898
49,2389.66,2.72427,1.04812,2.94518,0.69974,0.50138,0.53763,0.19174,3.53895,1.25702,1.82106,0.006832,0.006832,0.006832
50,2437.96,2.7199,1.04606,2.93336,0.71107,0.53306,0.56083,0.20888,3.42926,1.22403,1.80792,0.006766,0.006766,0.006766
51,2486.31,2.71431,1.05674,2.93879,0.68255,0.53444,0.55942,0.1902,3.57323,1.25126,1.81438,0.0067,0.0067,0.0067
52,2535.04,2.69452,1.02233,2.91327,0.70927,0.51377,0.56152,0.20143,3.54055,1.25404,1.81471,0.006634,0.006634,0.006634
53,2583.4,2.68369,1.03405,2.90533,0.71362,0.53857,0.5728,0.20389,3.45649,1.23295,1.80343,0.006568,0.006568,0.006568
54,2631.93,2.66809,1.01663,2.90563,0.74875,0.51309,0.56187,0.20114,3.51143,1.24852,1.80998,0.006502,0.006502,0.006502
55,2680.31,2.69675,1.01973,2.89848,0.68403,0.53581,0.55599,0.1971,3.49796,1.27114,1.80949,0.006436,0.006436,0.006436
56,2728.48,2.65225,0.99871,2.88964,0.73201,0.51102,0.56651,0.20996,3.4564,1.23758,1.80199,0.00637,0.00637,0.00637
57,2776.51,2.66424,1.00965,2.88224,0.74486,0.54286,0.5763,0.21158,3.39225,1.22999,1.79233,0.006304,0.006304,0.006304
58,2824.91,2.64901,1.00031,2.87717,0.68571,0.53719,0.55103,0.20528,3.44155,1.27065,1.81488,0.006238,0.006238,0.006238
59,2872.99,2.65413,0.98669,2.88621,0.74358,0.55234,0.58738,0.20802,3.45092,1.21207,1.80356,0.006172,0.006172,0.006172
60,2921.13,2.6464,1.00547,2.86241,0.70767,0.54017,0.57759,0.21344,3.39143,1.2267,1.79286,0.006106,0.006106,0.006106
61,2969.38,2.60587,0.97333,2.86075,0.732,0.53046,0.56181,0.20093,3.50414,1.23227,1.81208,0.00604,0.00604,0.00604
62,3017.83,2.59675,0.96371,2.85497,0.74712,0.5427,0.57139,0.20864,3.41664,1.20892,1.7965,0.005974,0.005974,0.005974
63,3066.46,2.60894,0.96469,2.85576,0.71425,0.53168,0.56707,0.20971,3.46647,1.21135,1.79925,0.005908,0.005908,0.005908
64,3115.18,2.59584,0.95752,2.84656,0.75103,0.5303,0.58269,0.21795,3.39964,1.17757,1.79494,0.005842,0.005842,0.005842
65,3163.12,2.5901,0.95354,2.8314,0.73155,0.54408,0.58648,0.22323,3.32364,1.18619,1.78877,0.005776,0.005776,0.005776
66,3211.41,2.57269,0.95998,2.83371,0.72171,0.52869,0.56543,0.21407,3.38061,1.21357,1.80102,0.00571,0.00571,0.00571
67,3259.55,2.55192,0.94417,2.81682,0.71609,0.55096,0.57807,0.21679,3.40011,1.1968,1.80263,0.005644,0.005644,0.005644
68,3307.86,2.56082,0.92828,2.81417,0.74289,0.52933,0.57127,0.21535,3.38848,1.1852,1.796,0.005578,0.005578,0.005578
69,3356.02,2.52866,0.93296,2.7922,0.73771,0.55012,0.58392,0.2167,3.40559,1.18969,1.80056,0.005512,0.005512,0.005512
70,3404.12,2.5535,0.93189,2.7984,0.73453,0.54118,0.58553,0.21624,3.39522,1.19189,1.80019,0.005446,0.005446,0.005446
71,3452.33,2.50283,0.92178,2.77359,0.71292,0.54132,0.57069,0.21163,3.34988,1.19368,1.78895,0.00538,0.00538,0.00538
72,3500.09,2.49091,0.91049,2.77039,0.77486,0.52622,0.59894,0.2225,3.35299,1.17753,1.79266,0.005314,0.005314,0.005314
73,3548.13,2.52017,0.90809,2.77645,0.75416,0.53306,0.58487,0.21889,3.35797,1.19344,1.78874,0.005248,0.005248,0.005248
74,3596.34,2.48245,0.89598,2.74788,0.78285,0.54126,0.60185,0.22891,3.3597,1.18282,1.79435,0.005182,0.005182,0.005182
75,3644.46,2.48263,0.90149,2.7543,0.74191,0.55096,0.59032,0.21838,3.39457,1.17674,1.79173,0.005116,0.005116,0.005116
76,3692.23,2.46822,0.88972,2.72819,0.76372,0.53857,0.59634,0.21459,3.38996,1.18622,1.7868,0.00505,0.00505,0.00505
77,3739.9,2.4636,0.89475,2.73062,0.71785,0.5537,0.59475,0.21565,3.3757,1.18276,1.78626,0.004984,0.004984,0.004984
78,3787.83,2.43705,0.8705,2.73758,0.72703,0.56864,0.60531,0.22289,3.35909,1.17164,1.78135,0.004918,0.004918,0.004918
79,3837.46,2.45115,0.87695,2.72105,0.75608,0.54821,0.6021,0.22007,3.36837,1.17859,1.78624,0.004852,0.004852,0.004852
80,3886.12,2.42777,0.86779,2.71309,0.7636,0.54279,0.595,0.21798,3.37611,1.18016,1.7913,0.004786,0.004786,0.004786
81,3942.07,2.41136,0.86713,2.69487,0.79596,0.55234,0.60957,0.22303,3.34443,1.17402,1.78436,0.00472,0.00472,0.00472
82,3990.37,2.39003,0.86507,2.68083,0.77928,0.53306,0.59516,0.21782,3.40768,1.16893,1.79468,0.004654,0.004654,0.004654
83,4038.46,2.40476,0.85371,2.69866,0.77246,0.54683,0.60168,0.22963,3.3437,1.15364,1.78446,0.004588,0.004588,0.004588
84,4086.59,2.39467,0.8582,2.67824,0.76915,0.55071,0.59921,0.22285,3.39059,1.17082,1.78866,0.004522,0.004522,0.004522
85,4135.31,2.37979,0.83888,2.65189,0.76195,0.56336,0.61072,0.22979,3.3414,1.16077,1.7868,0.004456,0.004456,0.004456
86,4183.61,2.37585,0.83839,2.65326,0.75942,0.56522,0.61107,0.22988,3.3159,1.1529,1.78558,0.00439,0.00439,0.00439
87,4232.19,2.3668,0.8439,2.66068,0.77239,0.55622,0.60045,0.23112,3.31026,1.15796,1.78531,0.004324,0.004324,0.004324
88,4280.82,2.3645,0.84757,2.6495,0.77976,0.57057,0.60676,0.2296,3.31979,1.15328,1.78719,0.004258,0.004258,0.004258
89,4329,2.34984,0.83853,2.64941,0.78995,0.56198,0.60952,0.23437,3.31248,1.14799,1.78567,0.004192,0.004192,0.004192
90,4377.16,2.32278,0.8277,2.62004,0.78762,0.5568,0.59873,0.23109,3.3279,1.14459,1.78331,0.004126,0.004126,0.004126
91,4425.22,2.31804,0.82438,2.64175,0.75087,0.56612,0.60932,0.23157,3.29606,1.14081,1.77831,0.00406,0.00406,0.00406
92,4474.31,2.31516,0.81246,2.60943,0.75717,0.56692,0.61089,0.23632,3.27566,1.14301,1.77597,0.003994,0.003994,0.003994
93,4522.64,2.27306,0.8102,2.56513,0.78647,0.56612,0.62898,0.2356,3.30404,1.13684,1.77872,0.003928,0.003928,0.003928
94,4570.81,2.29214,0.82218,2.5732,0.75666,0.573,0.61537,0.23645,3.33107,1.13617,1.78095,0.003862,0.003862,0.003862
95,4619.85,2.25721,0.8049,2.57761,0.77041,0.56749,0.61479,0.23488,3.3005,1.13626,1.77829,0.003796,0.003796,0.003796
96,4669.13,2.24768,0.79353,2.5682,0.75015,0.57713,0.61255,0.23289,3.31994,1.13496,1.78153,0.00373,0.00373,0.00373
97,4718.55,2.24014,0.78942,2.55322,0.74151,0.59229,0.61587,0.23126,3.30988,1.14066,1.7808,0.003664,0.003664,0.003664
98,4766.96,2.23574,0.78852,2.54943,0.74356,0.58711,0.60851,0.23048,3.33005,1.14693,1.78253,0.003598,0.003598,0.003598
99,4815.45,2.22258,0.79156,2.55198,0.75259,0.59091,0.61527,0.23346,3.32063,1.14417,1.77784,0.003532,0.003532,0.003532
100,4864.71,2.20269,0.78365,2.52324,0.76937,0.57851,0.61776,0.23357,3.31764,1.14464,1.77657,0.003466,0.003466,0.003466
101,4913.36,2.19796,0.76871,2.5262,0.77609,0.57438,0.61828,0.23847,3.29828,1.14146,1.77428,0.0034,0.0034,0.0034
102,4961.41,2.18946,0.77654,2.50973,0.77875,0.573,0.61589,0.23757,3.31389,1.13426,1.7759,0.003334,0.003334,0.003334
103,5009.89,2.15201,0.76776,2.50157,0.77193,0.57344,0.61912,0.23934,3.30487,1.13882,1.7768,0.003268,0.003268,0.003268
