epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.3206,0.0651,82.5439,0.03876,0,0,0,0,0.0002,3.94759,0.00013,0.000659341,0.000659341,0.000659341
2,41.1128,0.15802,29.9412,0.1276,0,0,0,0,0.5111,0.98014,0.29046,0.00131944,0.00131944,0.00131944
3,59.9737,0.03413,7.36725,0.03479,0,0,0,0,5.01083,6.48485,2.57349,0.00197295,0.00197295,0.00197295
4,78.4482,0.04265,1.0621,0.03424,0,0,0,0,0.00412,nan,0.00301,0.0019703,0.0019703,0.0019703
5,96.7206,0.01962,0.10008,0.02333,0,0,0,0,0,0,0,0.0019604,0.0019604,0.0019604
6,115.563,2.43128,2.32941,0.81866,0.00031,0.0124,0.00016,3e-05,4.9844,3.63956,1.3844,0.0019505,0.0019505,0.0019505
7,134.301,4.28067,4.08806,1.33059,0.00207,0.15565,0.00132,0.0003,4.57287,3.50332,1.36686,0.0019406,0.0019406,0.0019406
8,153.125,4.10873,3.85506,1.28711,0.00334,0.19284,0.0023,0.00058,4.01597,3.50686,1.2534,0.0019307,0.0019307,0.0019307
9,171.938,3.97357,3.82391,1.2372,0.00207,0.1584,0.00127,0.00031,3.92426,3.62647,1.19326,0.0019208,0.0019208,0.0019208
10,190.73,3.83149,3.75809,1.22997,0.00287,0.33333,0.00243,0.00068,3.45233,3.58279,1.17181,0.0019109,0.0019109,0.0019109
11,209.575,3.7265,3.71568,1.19878,0.00219,0.24518,0.00179,0.00052,3.67102,3.50357,1.20898,0.001901,0.001901,0.001901
12,228.343,3.58615,3.54426,1.20263,0.00353,0.31818,0.01009,0.00242,3.53615,3.12546,1.19184,0.0018911,0.0018911,0.0018911
13,247.194,3.60736,3.23728,1.17621,0.26714,0.07025,0.058,0.01615,3.36905,2.5669,1.15739,0.0018812,0.0018812,0.0018812
