epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.6735,3.70176,45.2403,1.35023,0.44726,0.24917,0.2358,0.06888,2.84009,3.3435,0.96801,0.0703529,0.00329412,0.00329412
2,77.9812,2.97898,3.36674,0.99725,0.26387,0.38148,0.15303,0.04113,2.85174,3.33493,0.98524,0.0403092,0.00658371,0.00658371
3,107.99,3.03494,3.35653,0.99119,0.36607,0.27012,0.1725,0.03529,3.41127,4.63942,1.02972,0.0102215,0.0098293,0.0098293
4,138.041,3.00204,2.99002,1.00529,0.41599,0.39424,0.3232,0.09968,2.72451,2.69585,0.98964,0.009802,0.009802,0.009802
5,168.145,2.83892,2.83964,0.9851,0.56111,0.40243,0.40247,0.11541,2.63038,2.68572,0.9791,0.009736,0.009736,0.009736
6,198.255,2.6504,2.59053,0.96494,0.43329,0.41125,0.3209,0.09118,2.83725,2.57073,0.97366,0.00967,0.00967,0.00967
7,228.263,2.60385,2.50481,0.96476,0.61046,0.46196,0.47311,0.14118,2.50537,2.32409,0.96029,0.009604,0.009604,0.009604
8,258.525,2.52432,2.45418,0.94828,0.62252,0.50606,0.50034,0.1571,2.37895,2.30828,0.94132,0.009538,0.009538,0.009538
9,288.711,2.48865,2.35217,0.94836,0.53795,0.44983,0.43828,0.14236,2.63326,2.36071,0.97033,0.009472,0.009472,0.009472
10,318.917,2.42658,2.32377,0.94119,0.5842,0.4763,0.48555,0.14879,2.39488,2.28449,0.95371,0.009406,0.009406,0.009406
11,348.974,2.41039,2.26167,0.93745,0.59861,0.48842,0.49343,0.16965,2.42402,2.24083,0.92775,0.00934,0.00934,0.00934
12,379.155,2.36911,2.1886,0.92885,0.64848,0.51256,0.51332,0.16988,2.34396,2.27372,0.94263,0.009274,0.009274,0.009274
13,409.686,2.32698,2.15271,0.92409,0.71456,0.54648,0.5809,0.20944,2.27475,2.0936,0.92253,0.009208,0.009208,0.009208
14,439.908,2.34327,2.13552,0.92066,0.72407,0.51209,0.55134,0.19057,2.36985,2.078,0.92053,0.009142,0.009142,0.009142
15,470.018,2.31951,2.10641,0.92413,0.73147,0.57062,0.61023,0.21718,2.25662,1.81707,0.92503,0.009076,0.009076,0.009076
16,500.247,2.32367,2.08938,0.91946,0.70125,0.52795,0.58786,0.19769,2.36204,2.04917,0.92148,0.00901,0.00901,0.00901
17,530.576,2.29652,2.05916,0.91219,0.73779,0.51599,0.56442,0.19732,2.35801,2.1723,0.91807,0.008944,0.008944,0.008944
18,561,2.25401,2.0317,0.91498,0.77285,0.56891,0.63223,0.2346,2.18834,1.87663,0.9113,0.008878,0.008878,0.008878
19,591.179,2.23045,1.98773,0.91059,0.7083,0.57111,0.59374,0.21174,2.23094,1.83016,0.91978,0.008812,0.008812,0.008812
20,621.412,2.20761,1.96794,0.91145,0.74473,0.57111,0.62308,0.229,2.16257,1.87687,0.91503,0.008746,0.008746,0.008746
21,651.569,2.18032,1.99054,0.89889,0.75542,0.59933,0.64003,0.22675,2.26242,1.93111,0.92702,0.00868,0.00868,0.00868
22,681.812,2.20761,1.95992,0.90783,0.77079,0.58324,0.65726,0.23426,2.23847,1.86906,0.92454,0.008614,0.008614,0.008614
23,712.023,2.18302,1.94962,0.90493,0.74978,0.59537,0.66875,0.24368,2.16791,1.76934,0.91355,0.008548,0.008548,0.008548
24,742.266,2.18897,1.93255,0.90062,0.75164,0.59537,0.65322,0.24809,2.20679,1.91465,0.90932,0.008482,0.008482,0.008482
25,772.488,2.16978,1.90465,0.90102,0.76228,0.5645,0.63977,0.24118,2.11964,1.83395,0.90962,0.008416,0.008416,0.008416
26,802.747,2.16485,1.92252,0.90344,0.76527,0.60746,0.6536,0.24421,2.18208,1.90042,0.91952,0.00835,0.00835,0.00835
27,832.965,2.15754,1.91621,0.89722,0.76928,0.57773,0.65454,0.25051,2.15945,1.90604,0.90081,0.008284,0.008284,0.008284
28,863.452,2.13259,1.88215,0.89429,0.75213,0.59206,0.64957,0.24382,2.13724,1.78189,0.90995,0.008218,0.008218,0.008218
29,893.863,2.1112,1.86106,0.89413,0.77422,0.6108,0.68824,0.2551,2.19214,1.71258,0.9221,0.008152,0.008152,0.008152
30,924.465,2.12565,1.87173,0.89489,0.7661,0.5667,0.65608,0.25379,2.16789,1.87217,0.90404,0.008086,0.008086,0.008086
31,954.941,2.11437,1.83214,0.89001,0.77848,0.62845,0.69042,0.2673,2.16624,1.87265,0.91666,0.00802,0.00802,0.00802
32,985.532,2.09557,1.79818,0.89508,0.78496,0.56343,0.64895,0.24617,2.13432,1.74333,0.9032,0.007954,0.007954,0.007954
33,1016.03,2.10902,1.8432,0.88688,0.76302,0.60419,0.68313,0.26713,2.06615,1.83663,0.90867,0.007888,0.007888,0.007888
34,1046.64,2.07004,1.77082,0.89,0.80159,0.63506,0.69718,0.27364,2.06275,1.77898,0.89818,0.007822,0.007822,0.007822
35,1077.03,2.06943,1.76957,0.8884,0.77909,0.61825,0.69029,0.27785,2.11225,1.95868,0.90981,0.007756,0.007756,0.007756
36,1107.39,2.05949,1.75143,0.88571,0.81274,0.57993,0.67237,0.25886,2.12103,1.82198,0.90311,0.00769,0.00769,0.00769
37,1137.92,2.05825,1.78826,0.88874,0.75775,0.63456,0.68157,0.27148,2.06986,1.83249,0.89718,0.007624,0.007624,0.007624
38,1168.49,2.07251,1.78363,0.88586,0.78711,0.62183,0.68142,0.25939,2.06354,1.80435,0.89116,0.007558,0.007558,0.007558
39,1199,2.05705,1.75264,0.8845,0.772,0.61742,0.66444,0.25321,2.08015,1.78636,0.8939,0.007492,0.007492,0.007492
40,1229.59,2.02666,1.76267,0.87535,0.79212,0.62599,0.69483,0.27747,2.05769,1.85016,0.89404,0.007426,0.007426,0.007426
41,1260.11,2.02069,1.7234,0.88593,0.78499,0.63286,0.67036,0.26189,2.02671,1.70699,0.89405,0.00736,0.00736,0.00736
42,1290.8,2.05853,1.72798,0.88568,0.79986,0.61301,0.67724,0.25968,2.11532,1.69041,0.9105,0.007294,0.007294,0.007294
43,1321.12,2.03879,1.74641,0.88529,0.80266,0.61411,0.6973,0.27983,2.0847,1.78611,0.90102,0.007228,0.007228,0.007228
44,1351.57,2.03335,1.71708,0.87463,0.80533,0.61963,0.69468,0.2738,2.03497,1.67478,0.90118,0.007162,0.007162,0.007162
45,1382.01,1.99274,1.67891,0.87588,0.78613,0.60639,0.6681,0.26878,2.06004,1.63607,0.90614,0.007096,0.007096,0.007096
46,1412.63,2.0156,1.70588,0.87668,0.78024,0.62633,0.6903,0.26822,2.05505,1.70047,0.89963,0.00703,0.00703,0.00703
47,1443.07,1.97461,1.6658,0.86951,0.79178,0.65932,0.71342,0.27825,2.1075,1.61044,0.90341,0.006964,0.006964,0.006964
48,1473.72,2.00006,1.69643,0.87378,0.77635,0.66373,0.70983,0.28636,2.03299,1.60044,0.9026,0.006898,0.006898,0.006898
49,1504.28,2.01071,1.74536,0.87839,0.79034,0.63065,0.68974,0.27374,2.08085,1.77201,0.90735,0.006832,0.006832,0.006832
50,1534.78,1.98042,1.6832,0.87494,0.81325,0.64719,0.71711,0.28396,2.03355,1.64438,0.89814,0.006766,0.006766,0.006766
51,1565.14,1.98664,1.67914,0.87514,0.81875,0.63947,0.71839,0.28664,2.02306,1.63093,0.89659,0.0067,0.0067,0.0067
52,1595.42,1.97401,1.65011,0.87401,0.77183,0.64939,0.70236,0.28687,2.11719,1.68853,0.90149,0.006634,0.006634,0.006634
53,1625.35,1.95153,1.62831,0.87173,0.81597,0.6516,0.72643,0.29604,2.01176,1.66183,0.89332,0.006568,0.006568,0.006568
54,1655.73,1.98712,1.66629,0.87231,0.7572,0.64299,0.69161,0.27536,2.06096,1.75289,0.90428,0.006502,0.006502,0.006502
55,1685.86,1.9624,1.64084,0.8777,0.80681,0.63396,0.69926,0.27645,2.07189,1.68216,0.89545,0.006436,0.006436,0.006436
56,1715.94,1.94284,1.62457,0.86957,0.79077,0.6417,0.70021,0.2859,2.05328,1.60913,0.89198,0.00637,0.00637,0.00637
57,1746.01,1.95494,1.62623,0.87439,0.80436,0.65932,0.72329,0.29077,2.03355,1.60729,0.89113,0.006304,0.006304,0.006304
