epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.1857,3.69394,158.046,1.34984,0.04,0.0551,0.01693,0.00392,3.47245,9.57781,1.10558,0.000652174,0.000652174,0.000652174
2,72.941,2.84895,3.196,0.99165,0.11622,0.1405,0.05064,0.01152,3.8871,4.6264,1.17403,0.00131014,0.00131014,0.00131014
3,100.025,2.70303,2.88106,0.9748,0.36153,0.30854,0.21516,0.06019,2.91238,3.6301,1.06113,0.0019593,0.0019593,0.0019593
4,126.859,2.66764,2.82062,0.96512,0.02381,0.00826,0.01208,0.00321,nan,nan,nan,0.0019604,0.0019604,0.0019604
5,153.986,2.63037,2.64725,0.96421,0.44522,0.40496,0.30282,0.08931,2.5597,2.90886,0.95913,0.0019472,0.0019472,0.0019472
6,180.844,2.54364,2.47004,0.94617,0.44956,0.36915,0.32321,0.09324,2.59039,2.97429,0.94266,0.001934,0.001934,0.001934
7,208.051,2.46021,2.38516,0.94154,0.63997,0.44766,0.47017,0.14485,2.4108,2.28262,0.92283,0.0019208,0.0019208,0.0019208
8,234.857,2.4523,2.37808,0.93376,0.56533,0.43388,0.44855,0.14748,2.35474,2.41672,0.92764,0.0019076,0.0019076,0.0019076
9,261.819,2.43596,2.37592,0.92944,0.5084,0.42149,0.38352,0.10622,2.54188,2.51446,0.91152,0.0018944,0.0018944,0.0018944
10,289.266,2.42178,2.37016,0.92217,0.56978,0.49984,0.47014,0.14957,2.44831,2.22464,0.92916,0.0018812,0.0018812,0.0018812
11,316.847,2.39556,2.27259,0.92926,0.63856,0.43388,0.44604,0.13728,2.38132,2.29878,0.93418,0.001868,0.001868,0.001868
12,344.146,2.32895,2.24517,0.92747,0.58422,0.41999,0.43318,0.12746,2.60216,2.40621,0.9289,0.0018548,0.0018548,0.0018548
13,371.307,2.32766,2.22271,0.91192,0.65138,0.52755,0.55481,0.19276,2.21918,2.07279,0.9154,0.0018416,0.0018416,0.0018416
14,398.386,2.29138,2.17954,0.91153,0.61788,0.4655,0.47437,0.15855,2.29571,2.33787,0.90851,0.0018284,0.0018284,0.0018284
15,425.114,2.37918,2.30439,0.92462,0.64,0.48898,0.52286,0.17805,2.29144,2.11526,0.91531,0.0018152,0.0018152,0.0018152
16,451.842,2.28896,2.21374,0.91592,0.6234,0.52897,0.5382,0.19661,2.1904,2.02366,0.90934,0.001802,0.001802,0.001802
17,478.582,2.2564,2.10952,0.90487,0.65568,0.52722,0.53675,0.18348,2.20212,1.98956,0.91368,0.0017888,0.0017888,0.0017888
18,505.28,2.24113,2.09426,0.90506,0.71041,0.55785,0.59565,0.21148,2.16715,1.91172,0.90458,0.0017756,0.0017756,0.0017756
19,532.214,2.23626,2.08949,0.90857,0.673,0.50413,0.52831,0.1765,2.35515,2.02628,0.9235,0.0017624,0.0017624,0.0017624
20,559.053,2.22168,2.07156,0.91261,0.54321,0.47107,0.43329,0.13024,2.521,2.11928,0.92342,0.0017492,0.0017492,0.0017492
21,585.868,2.23065,2.01316,0.90622,0.69842,0.53581,0.58639,0.21127,2.12295,1.95258,0.89463,0.001736,0.001736,0.001736
22,612.662,2.17534,1.99941,0.90554,0.66143,0.46281,0.50361,0.15748,2.40113,2.26402,0.92787,0.0017228,0.0017228,0.0017228
23,639.418,2.22899,2.03194,0.91355,0.68373,0.53168,0.55427,0.19702,2.21186,1.93127,0.90246,0.0017096,0.0017096,0.0017096
24,666.326,2.23172,2.03645,0.91032,0.76409,0.53536,0.60375,0.22268,2.1416,1.81581,0.91053,0.0016964,0.0016964,0.0016964
25,693.2,2.1578,1.96814,0.89832,0.58092,0.4146,0.42388,0.13402,2.68273,2.39887,0.91419,0.0016832,0.0016832,0.0016832
26,720.101,2.19566,2.05602,0.9021,0.74721,0.55777,0.63502,0.23478,2.05219,1.85124,0.89418,0.00167,0.00167,0.00167
27,747.098,2.18705,2.00245,0.90602,0.73654,0.5314,0.6016,0.21319,2.18331,1.91325,0.89488,0.0016568,0.0016568,0.0016568
28,773.611,2.18858,1.98522,0.90519,0.67778,0.52617,0.56231,0.18912,2.17525,1.93031,0.9109,0.0016436,0.0016436,0.0016436
29,800.465,2.13824,1.98582,0.89638,0.68828,0.54545,0.5803,0.20425,2.1687,1.85971,0.90502,0.0016304,0.0016304,0.0016304
30,827.207,2.15196,1.92656,0.89216,0.73441,0.5303,0.60208,0.2225,2.09226,1.87992,0.8964,0.0016172,0.0016172,0.0016172
31,854.056,2.14984,1.89056,0.89216,0.77442,0.58127,0.64645,0.23917,2.06003,1.76176,0.89559,0.001604,0.001604,0.001604
32,881.073,2.16473,1.944,0.89558,0.72156,0.54257,0.62047,0.22654,2.10805,1.8609,0.89031,0.0015908,0.0015908,0.0015908
33,908.341,2.13825,1.96212,0.8925,0.69536,0.56907,0.61297,0.21721,2.13575,1.83312,0.904,0.0015776,0.0015776,0.0015776
34,935.463,2.06519,1.87698,0.88062,0.70248,0.54545,0.59839,0.2033,2.19905,1.85877,0.89559,0.0015644,0.0015644,0.0015644
35,962.499,2.13113,1.89874,0.89392,0.72915,0.55252,0.60095,0.22122,2.0848,1.81137,0.88776,0.0015512,0.0015512,0.0015512
