epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.64044,0.00807,1102,0.00481,0,0,0,0,0.0039,155.875,0.00222,0.0002,0.0002,0.0002
2,14.0775,0.01061,1102.6,0.00584,0,0,0,0,0.00393,155.875,0.00223,0.000417228,0.000417228,0.000417228
3,20.7878,0.00884,989.252,0.00504,0,0,0,0,0.00393,155.875,0.00223,0.000631552,0.000631552,0.000631552
4,27.4949,0.00862,582.006,0.00435,0,0,0,0,0.00166,27.2188,0.00098,0.000842972,0.000842972,0.000842972
5,34.1617,1.56079,397.675,0.68478,0,0,0,0,0.00097,59.7422,0.00064,0.00105149,0.00105149,0.00105149
6,40.7862,4.98599,193.622,1.85351,0,0,0,0,0,40.3438,0,0.0012571,0.0012571,0.0012571
7,47.4282,4.61373,12.3184,1.42757,0,0,0,0,5.03904,5.75228,1.57617,0.00145981,0.00145981,0.00145981
8,54.0514,4.34832,5.65268,1.37296,0,0,0,0,6e-05,79.6406,9e-05,0.00165961,0.00165961,0.00165961
9,60.6786,4.17517,4.73209,1.3126,0,0,0,0,0.00023,22.5703,0.00017,0.00185651,0.00185651,0.00185651
10,67.313,3.97719,4.31139,1.27529,0,0,0,0,6.49329,inf,2.59426,0.0018812,0.0018812,0.0018812
11,73.9981,3.83954,4.10098,1.27034,0.00103,0.14738,0.00083,0.00014,4.91359,11.7767,1.96528,0.001868,0.001868,0.001868
12,80.7151,3.77484,4.03541,1.24422,0.00158,0.22176,0.0012,0.00029,3.86544,4.60391,1.34822,0.0018548,0.0018548,0.0018548
13,87.5479,3.65904,3.91513,1.24096,0.00167,0.24793,0.00135,0.00028,3.94178,4.02093,1.42137,0.0018416,0.0018416,0.0018416
14,94.201,3.58941,3.88638,1.24008,0.00272,0.15565,0.0017,0.00042,3.76078,3.78189,1.31038,0.0018284,0.0018284,0.0018284
15,100.904,3.5104,3.77621,1.16481,0.00276,0.35399,0.0028,0.0007,3.4057,3.44051,1.19185,0.0018152,0.0018152,0.0018152
16,107.609,3.48417,3.67409,1.15883,0.00248,0.32369,0.00234,0.00067,3.31889,3.61123,1.16743,0.001802,0.001802,0.001802
17,114.324,3.45882,3.64722,1.18577,0.00148,0.2135,0.00122,0.00027,3.77776,3.98761,1.19914,0.0017888,0.0017888,0.0017888
18,121.058,3.38877,3.6032,1.15311,0.00139,0.19146,0.00092,0.00022,3.97871,3.81675,1.22706,0.0017756,0.0017756,0.0017756
19,127.87,3.35064,3.58668,1.14333,0.00199,0.22727,0.00153,0.00032,3.71445,3.73262,1.21583,0.0017624,0.0017624,0.0017624
20,134.571,3.43156,3.54608,1.13391,0.00131,0.10331,0.00077,0.00018,4.38641,3.85938,1.33487,0.0017492,0.0017492,0.0017492
